data_year,groupb_arrestee_id,weapon_code,weapon_id
2024,56506326,01,51
2024,56506347,01,51
2024,52967336,01,51
2024,52967339,01,51
2024,52967341,01,51
2024,52967345,01,51
2024,52967348,01,51
2024,52967353,01,51
2024,52967356,01,51
2024,52967338,01,51
2024,52967343,01,51
2024,52967346,01,51
2024,52967355,01,51
2024,52967340,01,51
2024,52967351,01,51
2024,52967359,01,51
2024,52967337,01,51
2024,54680317,01,51
2024,54680323,01,51
2024,54680331,01,51
2024,54680327,01,51
2024,54680319,01,51
2024,54680326,01,51
2024,54680335,01,51
2024,54680322,01,51
2024,54680330,11,1
2024,54680337,01,51
2024,54680346,01,51
2024,54680316,01,51
2024,54680334,01,51
2024,54680341,01,51
2024,54680351,01,51
2024,54680324,01,51
2024,54680333,01,51
2024,54680328,01,51
2024,54680325,01,51
2024,54680332,01,51
2024,54680320,01,51
2024,54680381,01,51
2024,54680329,01,51
2024,54680336,01,51
2024,54680340,01,51
2024,54680350,01,51
2024,54680345,01,51
2024,54680356,01,51
2024,54680318,01,51
2024,55427406,01,51
2024,55427394,01,51
2024,55427407,01,51
2024,55427402,01,51
2024,55427373,01,51
2024,55427378,01,51
2024,55427370,01,51
2024,55427375,01,51
2024,55427384,01,51
2024,55427414,01,51
2024,55427415,01,51
2024,55427374,01,51
2024,55427381,01,51
2024,55427405,01,51
2024,55427377,01,51
2024,55427388,01,51
2024,55427392,01,51
2024,55427399,01,51
2024,55427383,01,51
2024,55427393,01,51
2024,55427409,01,51
2024,55427387,01,51
2024,55427400,01,51
2024,55427420,01,51
2024,55427418,01,51
2024,55427424,01,51
2024,55427433,01,51
2024,55427442,01,51
2024,55427450,01,51
2024,55427376,01,51
2024,55427423,01,51
2024,55427431,01,51
2024,55427416,01,51
2024,55427411,01,51
2024,55427426,01,51
2024,55427517,01,51
2024,55427525,01,51
2024,55427457,01,51
2024,55427464,01,51
2024,55427419,01,51
2024,55427397,01,51
2024,55427403,01,51
2024,56705334,01,51
2024,56705300,01,51
2024,56705292,01,51
2024,56705296,01,51
2024,56705302,01,51
2024,56705304,01,51
2024,56705335,01,51
2024,56705336,01,51
2024,56705338,01,51
2024,56705337,01,51
2024,56705310,01,51
2024,56705314,01,51
2024,56705315,01,51
2024,56705306,01,51
2024,56705312,01,51
2024,56705295,01,51
2024,56705291,01,51
2024,56705293,01,51
2024,56705298,01,51
2024,56705299,01,51
2024,56705308,01,51
2024,56705294,01,51
2024,56705297,01,51
2024,56705301,01,51
2024,56705303,01,51
2024,56705305,01,51
2024,51949468,01,51
2024,52523668,01,51
2024,52523670,01,51
2024,52523669,01,51
2024,52633326,01,51
2024,52633331,01,51
2024,52633328,01,51
2024,52633317,01,51
2024,52633318,01,51
2024,53306472,01,51
2024,53306477,01,51
2024,53306480,01,51
2024,53306484,01,51
2024,53751113,01,51
2024,54676350,01,51
2024,54676354,01,51
2024,54676364,01,51
2024,54676349,01,51
2024,54676363,01,51
2024,54676359,01,51
2024,54676360,01,51
2024,54676361,01,51
2024,54676362,01,51
2024,54676352,01,51
2024,54676355,01,51
2024,54676357,01,51
2024,54676365,01,51
2024,54676367,01,51
2024,54676368,01,51
2024,54676369,01,51
2024,55126644,01,51
2024,55425227,01,51
2024,55126633,01,51
2024,55126639,01,51
2024,55126636,01,51
2024,55126641,01,51
2024,55126645,01,51
2024,55126650,01,51
2024,55126648,01,51
2024,55126643,01,51
2024,55126647,01,51
2024,55425228,01,51
