data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,1,190819773,58.100,1,18728059
2024,2,190819773,49.300,1,18728060
2024,4,190819773,61.200,1,18728061
2024,2,187239450,119.000,1,18197342
2024,4,187239562,0.600,1,18197355
2024,1,190819930,1.000,1,18728064
2024,4,190819930,1.200,1,18728065
2024,8,190819930,2.000,9,18728066
2024,4,190820142,2.000,1,18728075
2024,13,190820301,5.000,9,18728086
2024,1,190820371,1.000,1,18728097
2024,4,190820371,7.000,9,18728098
2024,1,190820428,8.600,1,18728110
2024,16,190820428,5.000,1,18728111
2024,1,190820516,1.000,1,18728123
2024,4,190820516,5.000,1,18728124
2024,1,190820630,0.500,1,18728140
2024,1,190820683,8.200,1,18728150
2024,2,190820778,1.000,11,18728164
2024,1,190820935,1.100,1,18728196
2024,8,190821167,3.000,1,18728225
2024,4,190821246,2.000,1,18728242
2024,8,190821246,16.000,9,18728243
2024,16,190821236,12.000,9,18728237
2024,1,190821284,8.000,1,18728247
2024,2,193827901,8.800,1,19165112
2024,1,190821673,1.000,11,18728287
2024,16,190821847,3.000,9,18728306
2024,4,190821924,1.000,1,18728316
2024,16,192640379,1.000,1,18990680
2024,8,192640630,7.200,1,18990710
2024,4,192640468,1.000,1,18990698
2024,1,192640649,1.000,1,18990712
2024,1,192640743,0.500,1,18990718
2024,1,192640736,0.110,1,18990716
2024,4,192640736,0.040,1,18990717
2024,1,193827910,2.900,1,19165113
2024,1,192640916,2.000,1,18990721
2024,5,192640934,12.000,1,18990722
2024,5,196975759,0.420,1,19587960
2024,2,198417962,1.000,3,19806331
2024,2,193828062,3.000,1,19165123
2024,8,193828249,4.000,9,19165133
2024,16,193828262,0.500,9,19165135
2024,1,193828320,1.000,1,19165144
2024,8,193828372,1.000,1,19165157
2024,16,193828372,0.001,2,19165158
2024,16,195293424,5.500,1,19362130
2024,15,195293505,4.300,1,19362132
2024,7,196975787,9.500,1,19587963
2024,8,196975787,10.500,1,19587964
2024,2,195293908,1.000,1,19362145
2024,1,198420921,2.710,1,19806641
2024,4,198420921,1.090,1,19806642
2024,16,198420921,1.000,9,19806643
2024,2,190824786,1.000,1,18728626
2024,12,190824786,1.000,9,18728627
2024,16,190824786,1.000,9,18728628
2024,16,190824783,3.640,1,18728624
2024,16,190824888,1.000,9,18728645
2024,1,192645575,0.710,1,18991158
2024,4,192645575,13.600,1,18991159
2024,16,192645619,1.000,9,18991168
2024,16,192645449,2.000,1,18991145
2024,11,195295289,13.500,1,19362226
2024,16,195295289,8.000,9,19362227
2024,2,198421170,11.022,1,19806660
2024,8,198421170,6.000,9,19806661
2024,16,190825001,9.000,9,18728652
2024,2,182345870,2.930,1,17444503
2024,8,182345870,13.230,1,17444504
2024,1,198415857,1.038,1,19806220
2024,4,198415857,6.004,1,19806221
2024,12,198415878,24.200,1,19806222
2024,8,187237982,1.000,1,18197211
2024,8,198416185,8.500,1,19806232
2024,8,198416264,3.000,9,19806236
2024,8,198416282,9.000,1,19806237
2024,1,198416313,2.100,1,19806238
2024,2,198416313,1.000,1,19806239
2024,8,187238437,16.200,1,18197233
2024,16,187238460,7.000,9,18197235
2024,12,187238728,4.400,1,18197265
2024,8,198416526,2.000,9,19806244
2024,12,198416526,1.750,9,19806245
2024,16,198416526,53.000,9,19806246
2024,2,198416588,11.000,1,19806250
2024,4,198416588,33.000,1,19806251
2024,16,198416572,1.000,1,19806249
2024,4,190818037,2.000,1,18727986
2024,8,190818153,7.000,9,18727989
2024,16,198417667,0.500,1,19806315
2024,2,198417687,2.000,1,19806318
2024,1,196974541,70.700,1,19587892
2024,11,185507563,8.000,1,17934936
2024,16,185507563,29.000,1,17934937
2024,5,195295493,2.000,1,19362233
2024,16,195295537,6.500,9,19362238
2024,16,195295537,1625.000,5,19362239
2024,4,193831194,12.870,1,19165521
2024,8,198992696,3.000,9,19892949
2024,16,193831298,7.530,1,19165541
2024,1,192633732,109.000,1,18990158
2024,2,192633732,16.400,1,18990159
2024,1,192633671,1.790,1,18990150
2024,16,192633684,0.800,1,18990151
2024,2,192633765,2.700,1,18990164
2024,2,196972869,0.200,1,19587786
2024,5,196972839,1.000,1,19587784
2024,1,196983959,1.000,9,19588617
2024,2,196983959,2.000,9,19588618
2024,1,196983997,0.001,1,19588622
2024,5,193834793,9.000,9,19165980
2024,5,193834793,0.500,3,19165981
2024,5,193834793,1.000,11,19165982
2024,8,190835552,1.000,11,18729552
2024,1,190835598,0.300,1,18729558
2024,4,190835674,198.000,9,18729563
2024,12,190835721,4.500,7,18729564
2024,2,193834566,84.100,1,19165963
2024,8,193834566,16.002,1,19165964
2024,4,190841365,10.000,1,18729871
2024,12,190841365,12.000,1,18729872
2024,2,198429361,21.000,1,19807516
2024,2,198429386,1.000,1,19807524
2024,8,190841475,4.000,9,18729878
2024,4,195288789,1.000,1,19361817
2024,1,193832422,1.000,1,19165743
2024,2,195298465,1.000,1,19362442
2024,8,195298618,2.000,9,19362452
2024,12,195298618,1.000,9,19362453
2024,5,195298639,6.000,9,19362458
2024,13,195298639,1.000,9,19362459
