yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
77182024,7718,2024,MA0111200,MA0111200,,N,N,,I,MEDFIELD,MEDFIELD PD,Medfield,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,13434,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,1,16,3,3,6,1.3,1.6,1993-05-01,1995-01-01,2015-04-01,2021-03-01,2015-04-01,2015-04-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77192024,7719,2024,MA0111300,MA0111300,,N,N,,I,MEDWAY,MEDWAY PD,Medway,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,13980,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,0,21,5,1,6,1.9,1.9,1993-05-01,2000-01-01,2014-09-01,2015-04-01,2014-09-01,2014-09-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77202024,7720,2024,MA0111400,MA0111400,,N,N,,I,MILLIS,MILLIS PD,Millis,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,9370,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,1,16,4,4,8,2.0,2.6,1993-05-01,1999-01-01,2019-09-01,2019-09-01,2019-09-01,2019-09-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77212024,7721,2024,MA0111500,MA0111500,,N,N,,I,MILTON,MILTON PD,Milton,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,28832,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,39,4,43,14,12,26,1.8,2.4,1993-05-01,2012-07-01,2014-07-01,2014-09-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77222024,7722,2024,MA0111600,MA0111600,,N,N,,I,NEEDHAM,NEEDHAM PD,Needham,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,32779,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,39,6,45,7,4,11,1.4,1.7,1993-05-01,1996-06-01,2014-12-01,2016-03-01,2014-12-01,2014-12-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77232024,7723,2024,MA0111700,MA0111700,,N,N,,I,NORFOLK,NORFOLK PD,Norfolk,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,11824,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,0,24,3,3,6,2.3,2.5,1993-05-01,1995-01-01,2014-07-01,2015-04-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77242024,7724,2024,MA0111800,MA0111800,,N,N,,I,NORWOOD,NORWOOD PD,Norwood,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,31704,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,58,4,62,5,2,7,2.0,2.2,1993-05-01,1995-01-01,2014-09-01,2015-01-01,2014-09-01,2014-09-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77252024,7725,2024,MA0111900,MA0111900,,N,N,,I,PLAINVILLE,PLAINVILLE PD,Plainville,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,10051,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,0,23,1,1,2,2.4,2.5,1993-05-01,1999-01-01,2014-09-01,2014-12-01,2014-09-01,2014-09-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77262024,7726,2024,MA0112000,MA0112000,,N,N,,I,QUINCY,QUINCY PD,Quincy,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,103550,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,209,17,226,24,24,48,2.3,2.6,1993-05-01,2003-04-01,2014-07-01,2014-07-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77272024,7727,2024,MA0112100,MA0112100,,N,N,,I,RANDOLPH,RANDOLPH PD,Randolph,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,34992,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,60,3,63,9,4,13,2.0,2.2,1993-05-01,2000-07-01,2014-07-01,2021-08-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77282024,7728,2024,MA0112200,MA0112200,,N,N,,I,SHARON,SHARON PD,Sharon,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,18754,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,28,0,28,3,5,8,1.7,1.9,1993-05-01,2002-08-01,2014-07-01,2017-07-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77292024,7729,2024,MA0112300,MA0112300,,N,N,,I,STOUGHTON,STOUGHTON PD,Stoughton,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,29410,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,42,0,42,10,3,13,1.8,1.9,1993-05-01,2000-03-01,2014-07-01,2017-04-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77302024,7730,2024,MA0112400,MA0112400,,N,N,,I,WALPOLE,WALPOLE PD,Walpole,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,26268,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,39,4,43,7,7,14,1.8,2.2,1993-05-01,1997-03-01,2014-07-01,2014-12-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77312024,7731,2024,MA0112500,MA0112500,,N,N,,I,WELLESLEY,WELLESLEY PD,Wellesley,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,31973,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,36,4,40,5,9,14,1.3,1.7,1993-05-01,1999-05-01,2014-09-01,2014-12-01,2014-09-01,2014-09-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77322024,7732,2024,MA0112600,MA0112600,,N,N,,I,WESTWOOD,WESTWOOD PD,Westwood,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,16551,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,30,7,37,3,4,7,2.0,2.7,1993-05-01,2001-01-01,2014-07-01,2015-03-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77332024,7733,2024,MA0112700,MA0112700,,N,N,,I,WEYMOUTH,WEYMOUTH PD,Weymouth,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,60802,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,83,4,87,13,16,29,1.6,1.9,1993-05-01,2008-09-01,2014-07-01,2015-08-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77342024,7734,2024,MA0112800,MA0112800,,N,N,,I,WRENTHAM,WRENTHAM PD,Wrentham,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,12906,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,0,21,2,1,3,1.8,1.9,1993-05-01,2000-01-01,2014-07-01,2014-09-01,2014-07-01,2014-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77362024,7736,2024,MA011319E,MA0113100,,N,N,,I,DEAN COLLEGE,DEAN COLLEGE,Dean College,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,9,13,1,1,2,0,0,1993-05-01,2014-05-01,2014-09-01,2015-01-01,2014-09-01,2014-09-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77382024,7738,2024,MA011019E,MA011CL00,,N,N,,I,WELLESLEY COLLEGE,WELLESLEY COLLEGE,Wellesley College,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,3,11,1,1,2,0,0,1993-05-01,2021-02-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,NORFOLK,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77412024,7741,2024,MA0120100,MA0120100,,N,N,,I,ABINGTON,ABINGTON PD,Abington,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,17261,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,0,20,3,2,5,1.3,1.4,1993-05-01,1996-04-01,2014-09-01,2015-03-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77422024,7742,2024,MA0120200,MA0120200,,N,N,,I,BRIDGEWATER,BRIDGEWATER PD,Bridgewater,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,29465,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,38,4,42,4,3,7,1.4,1.7,1993-05-01,1996-10-01,2017-01-01,2017-01-01,2017-01-01,2017-01-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77432024,7743,2024,MA0120300,MA0120300,,N,N,,I,BROCKTON,BROCKTON PD,Brockton,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,106650,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,146,8,154,27,16,43,1.6,1.8,1993-05-01,2002-09-01,2014-07-01,2015-02-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77442024,7744,2024,MA0120400,MA0120400,,N,N,,I,CARVER,CARVER PD,Carver,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,11910,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,16,6,22,3,1,4,1.6,2.2,1993-05-01,1995-01-01,2014-09-01,2015-01-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77452024,7745,2024,MA0120500,MA0120500,,N,N,,I,DUXBURY,DUXBURY PD,Duxbury,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,16527,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,0,27,4,2,6,1.9,2.0,1993-05-01,2008-01-01,2014-07-01,2015-06-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77462024,7746,2024,MA0120600,MA0120600,,N,N,,I,EAST BRIDGEWATER,EAST BRIDGEWATER PD,East Bridgewater,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,14671,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,3,25,2,3,5,1.6,2.0,1993-05-01,1997-01-01,2014-09-01,2016-10-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77472024,7747,2024,MA0120700,MA0120700,,N,N,,I,HALIFAX,HALIFAX PD,Halifax,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,7855,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,14,0,14,1,1,2,1.9,2.0,1993-05-01,1995-01-01,2014-07-01,2015-06-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77482024,7748,2024,MA0120800,MA0120800,,N,N,,I,HANOVER,HANOVER PD,Hanover,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,15008,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,29,2,31,1,3,4,2.0,2.3,1993-05-01,2005-01-01,2014-07-01,2021-09-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77492024,7749,2024,MA0120900,MA0120900,,N,N,,I,HANSON,HANSON PD,Hanson,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,10772,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,0,21,2,1,3,2.1,2.2,1993-05-01,1995-01-01,2014-07-01,2015-01-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77502024,7750,2024,MA0121000,MA0121000,,N,N,,I,HINGHAM,HINGHAM PD,Hingham,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,24620,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,42,0,42,6,3,9,1.9,2.1,1993-05-01,2003-01-01,2014-07-01,2014-07-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77512024,7751,2024,MA0121100,MA0121100,,N,N,,I,HULL,HULL PD,Hull,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,10310,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,3,24,2,1,3,2.2,2.6,1993-05-01,1999-10-01,2014-07-01,2019-11-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77522024,7752,2024,MA0121200,MA0121200,,N,N,,I,KINGSTON,KINGSTON PD,Kingston,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,14291,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,4,29,0,5,5,1.7,2.4,1993-05-01,1998-09-01,2014-09-01,2015-11-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77532024,7753,2024,MA0121300,MA0121300,,N,N,,I,LAKEVILLE,LAKEVILLE PD,Lakeville,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,12343,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,16,3,19,2,1,3,1.5,1.8,1993-05-01,2005-01-01,2014-09-01,2015-01-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77542024,7754,2024,MA0121400,MA0121400,,N,N,,I,MARION,MARION PD,Marion,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,5376,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,4,2,6,3.2,3.5,1993-05-01,1995-01-01,2014-09-01,2015-06-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77552024,7755,2024,MA0121500,MA0121500,,N,N,,I,MARSHFIELD,MARSHFIELD PD,Marshfield,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,26238,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,41,0,41,5,3,8,1.8,1.9,1993-05-01,1998-04-01,2014-07-01,2016-05-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77562024,7756,2024,MA0121600,MA0121600,,N,N,,I,MATTAPOISETT,MATTAPOISETT PD,Mattapoisett,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,6827,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,22,1,23,2,1,3,3.5,3.8,1993-05-01,1997-01-01,2014-09-01,2015-06-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77572024,7757,2024,MA0121700,MA0121700,,N,N,,I,MIDDLEBORO,MIDDLEBORO PD,Middleboro,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,25046,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,39,4,43,4,3,7,1.7,2.0,1993-05-01,1994-01-01,2014-07-01,2015-02-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77582024,7758,2024,MA0121800,MA0121800,,N,N,,I,NORWELL,NORWELL PD,Norwell,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,11498,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,1,26,2,2,4,2.3,2.6,1993-05-01,1995-01-01,2014-07-01,2014-12-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77592024,7759,2024,MA0121900,MA0121900,,N,N,,I,PEMBROKE,PEMBROKE PD,Pembroke,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,18610,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,28,0,28,4,3,7,1.7,1.9,1993-05-01,1996-01-01,2014-09-01,2014-12-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77602024,7760,2024,MA0122000,MA0122000,,N,N,,I,PLYMOUTH,PLYMOUTH PD,Plymouth,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,68195,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,104,1,105,8,5,13,1.6,1.7,1993-05-01,1995-01-01,2014-09-01,2015-01-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77612024,7761,2024,MA0122100,MA0122100,,N,N,,I,PLYMPTON,PLYMPTON PD,Plympton,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,2988,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,0,1,1,4.4,4.7,1993-05-01,2004-01-01,2015-01-01,2016-03-01,2015-01-01,2015-01-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77622024,7762,2024,MA0122200,MA0122200,,N,N,,I,ROCHESTER,ROCHESTER PD,Rochester,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,6032,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,2,3,2.2,2.5,1993-05-01,2003-08-01,2014-12-01,2015-01-01,2014-12-01,2014-12-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77632024,7763,2024,MA0122300,MA0122300,,N,N,,I,ROCKLAND,ROCKLAND PD,Rockland,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,17863,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,34,1,35,0,2,2,1.9,2.1,1993-05-01,2018-12-01,2019-09-01,2019-09-01,2019-09-01,2019-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77642024,7764,2024,MA0122400,MA0122400,,N,N,,I,SCITUATE,SCITUATE PD,Scituate,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,19735,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,1,32,8,9,17,2.0,2.5,1993-05-01,1999-01-01,2014-12-01,2019-03-01,2014-12-01,2014-12-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77652024,7765,2024,MA0122500,MA0122500,,N,N,,I,WAREHAM,WAREHAM PD,Wareham,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,23609,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,39,3,42,6,6,12,1.9,2.3,1993-05-01,2010-01-01,2014-09-01,2016-03-01,2014-09-01,2014-09-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77662024,7766,2024,MA0122600,MA0122600,,N,N,,I,WEST BRIDGEWATER,WEST BRIDGEWATER PD,West Bridgewater,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,7817,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,21,1,22,1,2,3,2.8,3.2,1993-05-01,2006-07-01,2014-07-01,2015-11-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77672024,7767,2024,MA0122700,MA0122700,,N,N,,I,WHITMAN,WHITMAN PD,Whitman,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,City,15670,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,0,24,2,2,4,1.7,1.8,1993-05-01,2009-01-01,2014-07-01,2015-02-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77682024,7768,2024,MA0122900,MA0122900,,N,N,,I,BRIDGEWATER STATE UNIV,BRIDGEWATER ST COLL CAMPUS POLICE BRIDGEWATER,Bridgewater State University,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,21,0,21,2,6,8,0,0,1993-05-01,2008-07-01,2014-07-01,2014-12-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
77702024,7770,2024,MA0123200,MA0123200,,N,N,,I,MASSASOIT COMMUNITY COLL,MASSASOIT COMM COLLEGE CAMPUS POLICE DEPARTMENT,Massasoit Community College,,A,23,Massachusetts,MA,MA,1,New England,1,Northeast,Region I,University or College,0,23371,MAUCR0001,Massachusetts Executive Office of Public Safety and Security ,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,1,11,2,1,3,0,0,1993-05-01,2012-12-01,2014-07-01,2017-01-01,2014-07-01,2014-07-01,N,PLYMOUTH,"Boston-Cambridge-Newton, MA-NH",Y,Y,Y
