data_year,weapon_id,offense_id,nibrs_weapon_id
2024,41,235271580,
2024,41,235271626,
2024,41,233608312,
2024,41,235271491,
2024,41,246680012,
2024,5,246679945,
2024,41,233608334,
2024,1,233608196,
2024,41,238431150,
2024,41,233608320,
2024,41,233608210,
2024,41,233608236,
2024,41,233608280,
2024,41,238431123,
2024,41,240308729,
2024,41,235271631,
2024,41,235271575,
2024,42,246679958,
2024,41,246679963,
2024,41,235271566,
2024,41,235271583,
2024,5,246679997,
2024,41,238431108,
2024,41,246680002,
2024,41,235271700,
2024,21,235271679,
2024,41,246680519,
2024,42,235271608,
2024,17,235271710,
2024,41,238431075,
2024,41,235271617,
2024,41,246680617,
2024,41,246680675,
2024,41,235271738,
2024,41,238431145,
2024,41,235271607,
2024,41,235271605,
2024,41,235271705,
2024,41,235271824,
2024,41,235271688,
2024,41,238431343,
2024,41,235271777,
2024,42,238431158,
2024,41,235271802,
2024,41,240308648,
2024,42,235271825,
2024,42,246680172,
2024,42,235271765,
2024,41,238431203,
2024,39,235271793,
2024,42,235271827,
2024,41,238431215,
2024,41,238431359,
2024,42,246680203,
2024,41,235271867,
2024,1,246680223,
2024,38,246680242,
2024,42,246680277,
2024,41,235271862,
2024,38,238431317,
2024,5,235271919,
2024,38,235271965,
2024,42,235271815,
2024,41,246680355,
2024,41,240308589,
2024,41,238431374,
2024,41,238431389,
2024,41,238431225,
2024,42,238431458,
2024,41,238431459,
2024,38,238431479,
2024,38,238431323,
