data_year,victim_id,offense_id
2024,225836446,240305583
2024,232198438,246674719
2024,232198247,246674529
2024,232198265,246674546
2024,232198289,246674570
2024,210986952,225453650
2024,232198406,246674688
2024,225836491,240305628
2024,232198417,246674699
2024,232198423,246674705
2024,210986957,225453656
2024,213176069,227649383
2024,213176070,227649383
2024,210986902,225453604
2024,232198272,246674555
2024,232198273,246674555
2024,232198456,246674738
2024,232198468,246674752
2024,232198301,246674582
2024,232198312,246674593
2024,232198320,246674601
2024,232198322,246674603
2024,232198323,246674603
2024,232198331,246674609
2024,232198335,246674614
2024,232198335,246674615
2024,232198294,246674575
2024,213176073,227649386
2024,209228547,223689601
2024,209228557,223689611
2024,232198556,246674841
2024,232198333,246674612
2024,213176112,227649427
2024,210986958,225453657
2024,232198337,246674617
2024,232198340,246674620
2024,232198347,246674626
2024,232198367,246674645
2024,232198339,246674619
2024,232198344,246674623
2024,232198350,246674629
2024,213176124,227649438
2024,232198372,246674650
2024,232198506,246674792
2024,213176130,227649444
2024,232198521,246674807
2024,232198529,246674814
2024,232198535,246674821
2024,232198387,246674667
2024,232198395,246674676
2024,210986971,225453668
2024,232198371,246674649
2024,213176138,227649450
2024,210986975,225453672
2024,209228565,223689619
2024,209228573,223689624
2024,210986978,225453675
2024,210986986,225453683
2024,214860682,229336968
2024,214860692,229336978
2024,210986993,225453690
2024,214860700,229336985
2024,210986947,225453646
2024,210986955,225453654
2024,214860718,229337004
2024,214860726,229337013
2024,210986960,225453659
2024,214860745,229337026
2024,216927538,231404076
2024,210986987,225453684
2024,210987017,225453714
2024,214860752,229337033
2024,214860753,229337033
2024,210986994,225453691
2024,214860761,229337042
2024,214860762,229337042
2024,209228520,223689573
2024,210987003,225453700
2024,216927385,231403930
2024,216927386,231403930
2024,216927395,231403940
2024,213176058,227649372
2024,216927403,231403947
2024,223964704,238426734
2024,213176065,227649379
2024,216927417,231403960
2024,210987013,225453710
2024,213176071,227649384
2024,213176081,227649394
2024,216927427,231403971
2024,213176089,227649403
2024,213176076,227649389
2024,213176086,227649399
2024,216927436,231403980
2024,216927445,231403989
2024,213176095,227649409
2024,216927463,231404007
2024,216927472,231404016
2024,213176103,227649418
2024,216927479,231404024
2024,213176119,227649433
2024,209228585,223689638
2024,216927488,231404033
2024,213176125,227649439
2024,216927496,231404040
2024,216927430,231403974
2024,213176133,227649448
2024,213176134,227649449
2024,213176135,227649449
2024,213176136,227649449
2024,214860704,229336989
2024,213176142,227649456
2024,219127969,233605799
2024,213176146,227649460
2024,214860712,229336998
2024,213176151,227649464
2024,213176156,227649469
2024,213176158,227649471
2024,216927449,231403993
2024,213176162,227649475
2024,219127984,233605814
2024,216927515,231404055
2024,216927459,231404003
2024,213176144,227649458
2024,216927467,231404011
2024,219127998,233605829
2024,219127998,233605830
2024,213176170,227649483
2024,213176171,227649483
2024,213176148,227649462
2024,216927483,231404026
2024,216927484,231404026
2024,213176152,227649465
2024,223964511,238426539
2024,209228600,223689653
2024,223964559,238426591
2024,223964560,238426591
2024,223964561,238426591
2024,214860738,229337019
2024,216927513,231404053
2024,214860751,229337032
2024,223964592,238426620
2024,214860759,229337039
