data_year,criminal_act_id,offense_id
2023,6,214296298
2023,6,221358427
2023,12,214296355
2023,6,218073981
2023,6,218074028
2023,6,208342894
2023,6,208342907
2023,6,208342922
2023,6,208342934
2023,8,198510719
2023,6,208947367
2023,6,208947368
2023,6,208342970
2023,6,208342972
2023,6,218074093
2023,6,218074102
2023,9,208343237
2023,6,208343003
2023,7,214298959
2023,6,203022356
2023,6,224156770
2023,6,224156791
2023,9,224156821
2023,6,224156892
2023,6,224156958
2023,9,224156793
2023,6,224156835
2023,6,208663338
2023,12,224157055
2023,6,208945177
2023,6,208662981
2023,3,208662987
2023,6,208945169
2023,6,208663001
2023,6,208662967
2023,6,208663033
2023,6,224156870
2023,6,224156935
2023,9,208663047
2023,6,208663746
2023,5,208663792
2023,6,208663816
2023,6,224157105
2023,6,208663129
2023,3,224157098
2023,3,208945234
2023,6,208945232
2023,6,208945235
2023,12,208945240
2023,6,224156897
2023,6,224156929
2023,6,224156966
2023,6,224156992
2023,6,208945251
2023,6,224157037
2023,6,208945271
2023,6,208945224
2023,3,208945241
2023,9,208945276
2023,6,208945280
2023,1,224157162
2023,6,224157163
2023,2,208663131
2023,9,208945274
2023,9,224157230
2023,6,224157035
2023,8,208945259
2023,14,224157043
2023,6,208945275
2023,6,224157009
2023,6,208663123
2023,6,208663128
2023,6,224157050
2023,7,224157134
2023,6,224156977
2023,8,224156970
2023,6,224157154
2023,6,224157109
2023,6,224157133
2023,9,224156960
2023,6,224157012
2023,6,224157056
2023,9,224157165
2023,8,224157114
2023,9,224157143
2023,6,224157146
2023,6,224157148
2023,9,224157173
2023,6,208663153
2023,6,224157199
2023,6,224157129
2023,8,224157262
2023,9,224157203
2023,9,224157263
2023,9,224157309
2023,9,208663132
2023,9,224157576
2023,2,224157168
2023,6,224157237
2023,2,224157349
2023,9,224157401
2023,9,224157454
2023,6,224157186
2023,6,224157187
2023,6,224157276
2023,6,224157350
2023,2,224157390
2023,2,224157489
2023,9,224157564
2023,6,224157269
2023,6,224157372
2023,7,224157292
2023,6,224157351
2023,9,224157397
2023,6,224157474
2023,9,224157573
2023,6,224157598
2023,6,208663195
2023,9,224157753
2023,6,224157370
2023,6,224157591
2023,5,224157625
2023,12,224157412
2023,3,224157528
2023,6,224157572
2023,6,224157723
2023,6,224157722
2023,6,208663143
2023,6,218071368
2023,6,221356498
2023,6,204534356
2023,6,208946751
2023,6,203021127
2023,9,204534377
2023,6,204534378
2023,9,214296879
2023,6,208946724
2023,6,208339717
2023,6,208339720
2023,9,208339734
2023,6,208946829
2023,7,208339829
2023,6,201033071
2023,9,208947242
2023,6,201033075
2023,8,201032957
2023,6,214296827
2023,6,214296919
2023,6,214297037
2023,8,201032969
2023,6,214296951
2023,9,201032976
2023,6,218071652
2023,6,214296674
2023,6,224156184
2023,6,218071674
2023,6,218071571
2023,6,218071578
2023,6,218071605
2023,6,214296706
2023,6,224156248
2023,6,208339948
2023,7,208339852
2023,6,224156290
2023,6,224156321
2023,6,224156322
2023,6,224156347
2023,6,224156348
2023,3,218071634
2023,6,218071634
2023,6,224156352
2023,6,208339862
2023,6,208339879
2023,6,224156355
2023,3,208339949
2023,6,224156534
2023,6,224156297
2023,6,224156387
2023,6,224156415
2023,6,224156435
2023,6,224156497
2023,12,208339901
2023,6,224156518
2023,6,224156561
2023,6,208339993
2023,9,208339968
2023,6,208339969
2023,9,208339981
2023,14,208340035
2023,6,214296755
2023,6,208340083
2023,7,208340102
2023,6,214296718
2023,6,214296693
2023,6,208340070
2023,6,208340030
2023,6,208340074
2023,6,208340098
2023,6,208340024
2023,6,214296741
2023,6,208340122
2023,6,208340103
2023,9,214296746
2023,2,208340152
2023,6,214297259
2023,6,214297320
2023,6,214297346
2023,6,208340396
2023,6,208340236
2023,6,214297318
2023,6,208340235
2023,8,208340235
2023,6,208340216
2023,1,214297341
2023,6,208340276
2023,6,208340277
2023,6,208340296
2023,3,208340303
2023,6,208340254
2023,3,208340328
2023,6,208340413
2023,7,208340413
2023,6,214296863
2023,6,214296839
2023,6,224156423
2023,8,208340418
2023,3,208340433
2023,6,208340426
2023,6,208340435
2023,6,208340457
2023,6,214296797
2023,6,214296817
2023,6,208340461
2023,6,208340478
2023,6,208340558
2023,6,208340496
2023,1,208340515
2023,6,214296841
2023,6,208340508
2023,9,208340517
2023,6,214296884
2023,3,214296933
2023,6,214296934
2023,6,208340610
2023,3,208340616
2023,6,218071651
2023,6,214296891
2023,6,208340687
2023,14,208340605
2023,9,208340604
2023,6,214296970
2023,6,214296991
2023,6,214297050
2023,6,214296960
2023,6,208340707
2023,6,214297155
2023,8,214297146
2023,6,224156570
2023,6,224156326
2023,6,218071692
2023,6,214297040
2023,6,214297106
2023,6,214297078
2023,6,214297113
2023,6,214297016
2023,8,214297016
2023,6,214297036
2023,6,214297042
2023,6,214297060
2023,6,214297100
2023,6,214297111
2023,6,214297112
2023,14,214297223
2023,6,214297096
2023,6,208340673
2023,9,214297195
2023,6,208340698
2023,6,208340709
2023,6,214297167
2023,6,208340720
2023,6,214297205
2023,2,208340742
2023,8,214297230
2023,6,214297268
2023,9,208340769
2023,6,208340807
2023,6,214297276
2023,6,224156383
2023,6,208340717
2023,6,214297326
2023,9,214297321
2023,6,214297340
2023,6,214297314
2023,6,208340745
2023,2,214297350
2023,3,218071739
2023,6,214297487
2023,3,214297460
2023,6,214297443
2023,5,214297387
2023,6,214297416
2023,9,214297406
2023,7,214297400
2023,6,214297470
2023,9,224156521
2023,6,214297472
2023,6,214297469
2023,8,214297480
2023,6,218071762
2023,6,218071790
2023,6,218071791
2023,9,218071888
2023,1,218071844
2023,6,218071846
2023,6,218071856
2023,6,208340868
2023,6,218071915
2023,2,218071868
2023,6,218071880
2023,6,208340853
2023,6,218071925
2023,6,218071992
2023,6,224156450
2023,6,208340814
2023,6,208340852
2023,6,218072087
2023,6,218072135
2023,6,208340884
2023,6,208340949
2023,6,214297625
2023,6,218072203
2023,6,218072161
2023,6,208340779
2023,6,218072173
2023,6,218072209
2023,6,218072248
2023,6,208340801
2023,6,208340840
2023,6,218072299
2023,6,218072250
2023,6,218072264
2023,6,208340827
2023,6,224156618
2023,6,218072292
2023,9,224156528
2023,6,218072326
2023,9,208340798
2023,8,208340836
2023,6,218072340
2023,6,218072376
2023,6,218072499
2023,6,218072522
2023,6,224156632
2023,6,224156676
2023,6,208340898
2023,12,208340913
2023,6,208340837
2023,6,208340869
2023,6,224156599
2023,6,224156648
2023,6,208340925
2023,6,224156559
2023,6,224156596
2023,6,224156619
2023,6,224156646
2023,6,224156718
2023,6,224156745
2023,6,224156813
2023,6,224156736
2023,6,224156768
2023,6,224156597
2023,6,224156667
2023,6,208341866
2023,6,208341867
2023,3,224156819
2023,2,224156695
2023,6,214297525
2023,8,224156767
2023,1,224157751
2023,6,224157485
2023,6,224157803
2023,6,224157804
2023,9,224156760
2023,6,224156761
2023,6,224156833
2023,1,214297600
2023,2,224156691
2023,6,224156681
2023,6,224156715
2023,8,208341858
2023,6,224156867
2023,9,224156887
2023,9,224156888
2023,6,224156645
2023,6,224156808
2023,6,214297656
2023,9,224156847
2023,6,214297496
2023,6,214297508
2023,9,224156737
2023,4,224156875
2023,6,214297563
2023,6,224156920
2023,6,224156984
2023,6,224157023
2023,6,224156803
2023,6,224157044
2023,6,224156898
2023,6,224156922
2023,12,224157042
2023,9,224156881
2023,8,208340888
2023,6,214297588
2023,6,214297599
2023,6,214297621
2023,6,214297523
2023,6,214297536
2023,6,214297547
2023,6,208341023
2023,7,208341023
2023,6,214297552
2023,6,208341053
2023,6,214297564
2023,6,208340979
2023,3,208341037
2023,6,214297571
2023,4,208340945
2023,9,208343385
2023,6,218074081
2023,6,208343177
2023,8,218074090
2023,6,218074924
2023,6,218074063
2023,6,208343716
2023,6,208343232
2023,14,208343272
2023,6,208343332
2023,6,208343363
2023,8,208343301
2023,2,214295942
2023,6,221358547
2023,1,203021260
2023,4,208343331
2023,6,208343345
2023,1,208343423
2023,14,208343456
2023,6,208343358
2023,6,221358742
2023,6,208343428
2023,6,203021476
2023,6,221358485
2023,8,208343414
2023,8,208343462
2023,6,208343481
2023,6,208343463
2023,6,221358634
2023,8,199236684
2023,8,199236706
2023,6,221358517
2023,6,221358541
2023,8,208343483
2023,8,199236565
2023,6,221358645
2023,8,221358673
2023,6,208343661
2023,1,208343673
2023,6,203021726
2023,9,208343489
2023,6,221358721
2023,6,214295930
2023,6,203021403
2023,2,218074087
2023,6,214295940
2023,4,221358561
2023,6,214296232
2023,8,214296238
2023,12,218074096
2023,6,203021609
2023,9,214295951
2023,6,201035318
2023,6,214295966
2023,12,214295977
2023,9,214295984
2023,9,214295998
2023,6,214296005
2023,2,214295965
2023,8,199236649
2023,3,214295976
2023,6,214295981
2023,9,214295968
2023,9,214295974
2023,8,214295979
2023,6,214295993
2023,6,214295994
2023,8,214296007
2023,7,214296268
2023,3,214296312
2023,6,218074151
2023,8,214296328
2023,6,214296337
2023,6,214296000
2023,6,199236566
2023,5,214296006
2023,8,214296003
2023,8,214296012
2023,1,214296031
2023,3,214296313
2023,12,214296324
2023,8,214296326
2023,8,214296281
2023,6,214296306
2023,9,201035334
2023,8,214296030
2023,8,214296048
2023,1,214296029
2023,9,214296051
2023,12,214296033
2023,8,214296060
2023,6,218074130
2023,4,214296053
2023,9,218074145
2023,8,208343603
2023,3,214296351
2023,9,224159055
2023,6,214296373
2023,8,214296071
2023,9,214296074
2023,6,201035351
2023,9,214296096
2023,6,214296265
2023,6,203021807
2023,6,203021540
2023,2,214296294
2023,8,214296120
2023,8,214296122
2023,3,214296126
2023,9,214296130
2023,8,214296106
2023,6,218074111
2023,6,214296114
2023,8,218074129
2023,6,218074113
2023,9,203021675
2023,9,221358690
2023,8,218074165
2023,2,218074135
2023,9,218074152
2023,2,218074168
2023,9,218074181
2023,3,218074182
2023,9,218074198
2023,6,218074195
2023,8,218074167
2023,6,203021257
2023,8,203021257
2023,3,224159220
2023,6,224159221
2023,8,218074217
2023,8,218074250
2023,8,218074192
2023,6,218074197
2023,6,218074225
2023,6,218074282
2023,9,218074213
2023,9,218074214
2023,6,218074216
2023,6,218074334
2023,6,218074308
2023,6,218074244
2023,2,218074264
2023,6,224159046
2023,3,218074296
2023,12,218074349
2023,7,203021339
2023,6,218074299
2023,6,203021413
2023,6,201035355
2023,9,221358726
2023,6,221358728
2023,6,218074353
2023,6,203021446
2023,8,218074248
2023,6,218074261
2023,6,201035371
2023,6,224159102
2023,6,221358714
