data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2023,5,170714820,1.000,1,15832286
2023,5,182648829,1.000,11,17490420
2023,4,170950760,1.000,9,15866918
2023,5,165242019,1.000,3,15039140
2023,5,171162988,1.000,1,15896681
2023,5,167851139,1.000,3,15419501
2023,5,167851146,1.000,1,15419504
2023,12,167851140,1.000,9,15419502
2023,16,167851156,2.000,9,15419506
2023,16,167851148,1.000,9,15419505
2023,16,167851160,1.000,9,15419509
2023,12,177991091,1.000,1,16820460
2023,4,177991094,4.000,1,16820462
2023,2,177991108,10.000,1,16820463
2023,4,177991108,3.000,9,16820464
2023,4,177991139,1.000,1,16820471
2023,7,177991207,1.000,9,16820485
2023,12,177991207,1.000,9,16820486
2023,1,177991178,3.000,1,16820475
2023,4,177991178,1.000,9,16820476
2023,4,177991184,3.000,9,16820479
2023,5,177991224,0.000,1,16820492
2023,16,177991224,1.000,9,16820493
2023,16,177991224,0.000,1,16820494
2023,5,177991263,5.000,3,16820499
2023,16,177991216,1.000,9,16820490
2023,17,177991216,4.000,9,16820491
2023,5,177991279,1.000,1,16820501
2023,16,177991293,1.000,9,16820503
2023,16,177991314,1.000,9,16820511
2023,12,177991373,1.000,9,16820519
2023,16,177991378,3.000,9,16820521
2023,12,177991439,1.000,11,16820532
2023,16,177991439,2.000,9,16820533
2023,15,180463260,2.000,1,17163450
2023,1,180463230,2.000,9,17163445
2023,12,180463230,1.000,9,17163446
2023,7,180463278,1.000,9,17163455
2023,12,180463278,1.000,9,17163456
2023,13,180463278,1.000,9,17163457
2023,4,180463233,1.000,9,17163447
2023,5,182742463,0.200,3,17506398
2023,5,180464171,0.001,3,17163707
2023,5,167852846,0.440,3,15420031
2023,1,182553034,1.110,1,17475259
2023,5,170714644,1.000,11,15832253
2023,5,170714631,32.000,1,15832251
2023,4,165242993,22.000,1,15039356
2023,5,175158650,12.000,1,16440854
2023,5,175158650,1.000,11,16440855
2023,12,175158626,52.000,1,16440850
2023,16,175158626,2.000,9,16440851
2023,5,175158760,13.000,1,16440875
2023,16,175158693,7.000,1,16440860
2023,16,175158715,1.000,9,16440868
2023,5,175158782,1.000,11,16440877
2023,2,175158682,1.000,1,16440857
2023,2,175158710,18.000,1,16440865
2023,10,175158710,1.000,1,16440866
2023,1,175158751,5.000,1,16440872
2023,5,175159140,1.000,11,16440935
2023,5,175159190,1.000,9,16440949
2023,5,175159224,1.000,9,16440953
2023,5,177993440,56.000,1,16821017
2023,5,177993451,1.000,11,16821018
2023,2,180465360,2.000,1,17163930
2023,4,180465360,7.000,1,17163931
2023,1,180465402,13.000,1,17163940
2023,5,180465565,1.000,1,17163979
2023,5,180465394,1.000,1,17163939
2023,5,180465413,1.000,1,17163943
2023,5,180465555,1.000,11,17163977
2023,5,167852887,1.000,11,15420038
2023,5,170951833,0.750,3,15867150
2023,5,177991652,1.000,11,16820582
