data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2023,182552725,8,1,2023-06-11,
2023,182552726,8,1,,
2023,171163201,63,1,,
2023,171163203,29,1,,
2023,171163204,10,,,
2023,171163205,20,1,,
2023,171163209,35,500,,
2023,171163167,10,,,
2023,171163167,63,1,,
2023,165242236,63,90,,
2023,182552692,10,,,
2023,182552722,20,300,,
2023,171163171,61,1302,,
2023,171163171,63,1,,
2023,171163180,10,,,
2023,171163190,63,1,,
2023,171163193,3,1,,
2023,171163196,20,1,,
2023,182552655,10,,,
2023,171163199,63,1,,
2023,182552693,10,,,
2023,170951798,3,200,,
2023,171163169,63,250,,
2023,171163173,34,1,,
2023,171163173,63,1,,
2023,171163173,64,1,,
2023,171163181,35,1,,
2023,171163187,10,,,
2023,165242255,3,1,2023-01-19,
2023,170951824,10,,,
2023,170951824,63,1,,
2023,165242265,36,540,,
2023,182552715,3,1,,
2023,182552727,24,400,,
2023,182552747,63,200,,
2023,182552637,7,1,,
2023,182552629,3,1,,
2023,182552629,10,,,
2023,182552629,47,0,,
2023,182552629,66,1,,
2023,182552654,63,200,,
2023,182552719,31,1,,
2023,182552651,54,60,,
2023,182552652,54,200,,
2023,182552660,8,27,,
2023,182552673,4,50,,
2023,182552673,16,30,,
2023,182552673,36,100,,
2023,182552673,63,205,,
2023,182552698,10,,,
2023,182552716,3,1,,
2023,182552716,7,3,,
2023,182552716,10,,,
2023,182552716,20,94038,,
2023,182552716,61,1,,
2023,182552716,63,2,,
2023,182552732,38,100,,
2023,182552733,3,1,2023-08-14,
2023,182552734,3,4065,,
2023,182552696,10,,,
2023,182552712,10,,,
2023,182552712,63,1,,
2023,182552736,63,15,,
2023,182552758,29,1,,
2023,165242238,30,827,,
2023,182552774,10,,,
2023,182552779,20,1,,
2023,182552656,63,1,,
2023,182552650,21,10361,,
2023,182552664,25,1,,
2023,170951866,3,1,,
2023,170951867,38,4354,2023-01-26,
2023,170951868,10,,,
2023,170951869,38,4354,,
2023,182552688,64,1,,
2023,182552689,4,1,,
2023,182552704,64,1,,
2023,182552728,63,10,,
2023,170951789,3,1,,
2023,182552752,52,0,,
2023,182552761,63,5,2023-09-08,
2023,182552762,63,5,,
2023,182552770,10,1,,
2023,182552770,20,800,,
2023,182552795,20,1,,
2023,182552800,8,5,,
2023,182552800,10,,,
2023,182552800,66,1,,
2023,182552756,63,50,,
2023,182552757,63,1000,,
2023,182552765,8,700,,
2023,182552788,20,1,,
2023,182552791,63,100,,
2023,182552792,63,100,,
2023,170951801,16,30,,
2023,182552787,10,,,
2023,165242259,9,0,,
2023,182552798,26,55,,
2023,182552819,47,0,,
2023,182552768,10,,,
2023,182552776,8,1,,
2023,182552776,10,,,
2023,182552782,63,1,,
2023,170951796,10,,,
2023,165242277,19,20,,
2023,182552790,38,200,,
2023,182552807,21,14000,,
2023,182552852,63,2,,
2023,182552786,3,2000,,
2023,182552805,63,1,,
2023,182552828,10,,,
2023,182552806,63,1,,
2023,182552832,18,100,,
2023,182552844,10,,,
2023,182552864,31,2,,
2023,182552888,20,300,,
2023,182552866,63,5,,
2023,182552881,63,250,,
2023,170951806,63,50,,
2023,170951807,63,50,,
2023,182552902,29,1000,,
2023,170951812,8,20,,
2023,182552977,63,2,,
2023,182552996,10,,,
2023,182552794,9,0,,
2023,182552876,10,,,
2023,182552897,63,36,,
2023,182552912,10,,,
2023,182552930,10,,,
2023,182552957,63,1,,
2023,165242266,16,50,,
2023,182552801,62,100,,
2023,182552820,3,1,,
2023,182552820,10,,,
2023,182552953,19,44,,
2023,182552810,29,250,,
2023,182552834,10,,,
2023,182552861,6,1,,
2023,182552861,8,1,,
2023,182552861,61,327,,
2023,170951818,20,117,,
2023,182552892,10,,,
2023,182552857,20,97,,
2023,182552939,20,1,,
2023,170951826,10,,,
2023,170951849,63,75,,
2023,170951860,10,1,,
2023,170951790,3,1,,
2023,170951790,10,,,
2023,165242274,29,1,,
2023,170951817,10,,,
2023,182552833,7,1,,
2023,182552833,10,,,
2023,182552833,63,1,,
2023,180464553,10,,,
