data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,2,181373994,17.001,1,17301460
2024,9,189623191,1.000,9,18554967
2024,16,189623191,1.000,11,18554968
2024,5,190515550,23.800,1,18679822
2024,12,190515565,12.820,1,18679823
2024,2,194218044,2.600,1,19215165
2024,1,182777669,6.600,1,17513557
2024,12,182777670,0.500,1,17513558
2024,17,195368408,0.700,1,19372190
2024,1,197690403,3.500,1,19694550
2024,2,182777673,19.000,1,17513559
2024,1,182777673,8.300,1,17513560
2024,16,190515576,3.700,1,18679824
2024,17,190515576,2.005,1,18679825
2024,1,182777674,16.500,1,17513562
2024,12,182777674,1.005,1,17513563
2024,5,182777674,14.400,1,17513564
2024,2,183922799,1.100,1,17685914
2024,12,183922801,34.000,1,17685915
2024,1,183922801,13.300,1,17685916
2024,12,183922804,1.000,1,17685918
2024,12,180025294,0.500,1,17104657
2024,5,186543619,8.363,3,18089385
2024,12,186543620,1.900,1,18089386
2024,2,186543623,1.000,1,18089387
2024,5,186543626,84.300,1,18089388
2024,16,186543626,8.000,1,18089389
2024,8,180025301,6.000,1,17104658
2024,8,188490236,2.200,1,18382753
2024,1,188490248,4.003,1,18382760
2024,12,180025306,0.600,1,17104659
2024,2,188490254,4.800,1,18382764
2024,1,188490256,2.800,1,18382766
2024,12,188490257,1.900,8,18382767
2024,2,188490263,27.200,1,18382769
2024,1,188490263,2.200,1,18382770
2024,11,188490265,10.900,1,18382772
2024,12,189623214,1.200,1,18554973
2024,2,189623215,177.002,1,18554974
2024,12,189623215,41.000,9,18554975
2024,8,189623216,3.500,1,18554977
2024,1,189623220,4.400,1,18554978
2024,8,189623223,3.800,1,18554979
2024,12,189623224,1.000,1,18554980
2024,12,190515580,128.002,1,18679826
2024,5,190515581,2.000,1,18679827
2024,2,190515583,3.800,1,18679828
2024,16,195368416,3.006,1,19372192
2024,12,195368416,0.500,1,19372193
2024,1,195368416,0.400,1,19372194
2024,1,190515585,0.100,1,18679829
2024,12,190515586,3.000,1,18679830
2024,12,192919967,8.100,1,19030705
2024,8,192919967,4.900,1,19030706
2024,12,192919969,1.000,1,19030707
2024,2,192919973,5.800,1,19030708
2024,12,194218074,1.200,1,19215170
2024,16,194218077,5.000,9,19215171
2024,2,194218078,3.000,1,19215172
2024,8,194218078,0.200,1,19215173
2024,8,195368418,5.004,1,19372195
2024,16,195368419,1.300,1,19372196
2024,11,194218080,5.600,1,19215175
2024,12,194218081,0.900,1,19215176
2024,12,194218083,2.200,1,19215177
2024,2,187259067,1.000,1,18198932
2024,1,181374031,1.300,1,17301461
2024,9,195368421,1.000,1,19372197
2024,1,194218084,1.400,1,19215178
2024,12,192487514,1.000,1,18966765
2024,5,183922793,1.500,3,17685913
2024,8,189623168,3.000,9,18554966
2024,12,192487525,0.300,1,18966766
2024,5,192487526,16.250,3,18966767
2024,5,192487526,64.000,9,18966768
2024,12,192487527,2.500,9,18966769
2024,1,197690380,1.008,1,19694548
2024,5,189238171,8.890,4,18496615
2024,2,179565970,1.000,11,17046876
2024,5,194217665,7.284,3,19215141
2024,2,197688726,67.500,1,19694317
2024,12,197688726,1.000,11,19694318
2024,11,190514407,0.500,1,18679763
2024,5,190514408,3.800,1,18679764
2024,5,190514410,7.000,1,18679765
2024,5,190514413,5.900,1,18679766
2024,5,192132878,52.500,1,18913309
2024,5,193282250,1.000,7,19081983
2024,8,192132882,21.946,1,18913310
2024,5,185407975,28.800,1,17923793
2024,5,184284317,3.845,3,17745310
2024,5,184284317,109.000,9,17745311
2024,1,189621509,0.100,1,18554803
2024,1,189621510,0.100,1,18554804
2024,12,189621513,4.000,9,18554805
2024,4,187585773,0.300,1,18248770
2024,12,187585773,0.800,1,18248771
2024,11,187585774,31.500,1,18248772
2024,5,187585774,125.200,1,18248773
2024,1,193282449,3.300,1,19082001
2024,11,187585776,11.000,1,18248774
2024,4,196749695,0.100,1,19556229
2024,2,187585777,0.400,1,18248775
2024,12,189621519,1.000,9,18554806
2024,16,189621520,30.000,9,18554807
2024,2,180405475,3.300,1,17156130
2024,1,189621524,36.300,1,18554808
2024,11,193282530,10.800,1,19082006
2024,5,184284324,47.600,1,17745312
2024,8,193282533,9.000,9,19082007
2024,4,196749724,1.000,11,19556230
2024,1,196749724,7.000,1,19556231
2024,8,196749727,30.005,1,19556232
2024,2,196749727,2.200,1,19556233
2024,15,196749727,3.000,1,19556234
2024,8,196749728,30.005,1,19556235
2024,2,196749728,2.200,1,19556236
2024,15,196749728,3.000,1,19556237
2024,1,193282535,38.009,1,19082008
2024,2,181372936,3.000,1,17301365
2024,2,183014311,1.800,1,17548372
2024,11,187585787,1.000,11,18248776
2024,12,189621525,2.000,9,18554809
2024,12,184284349,0.300,1,17745315
2024,1,185816195,5.000,1,17978222
2024,8,185816195,3.000,9,17978223
2024,8,180405598,55.000,9,17156136
2024,2,188809262,10.000,1,18431222
2024,16,188809281,25.000,9,18431223
2024,2,188809308,5.000,1,18431225
2024,2,188809307,2.000,3,18431224
2024,2,189988597,2.000,3,18610193
2024,1,189988597,2.000,1,18610194
2024,2,188809328,17.000,1,18431229
2024,11,190856658,87.000,1,18731325
2024,2,189988657,1.300,1,18610197
2024,17,189988657,2.000,9,18610198
2024,17,193168356,1.850,1,19067088
2024,8,193168356,5.000,9,19067089
2024,1,180405664,4.000,1,17156139
2024,12,190856708,2.000,9,18731328
2024,2,190856717,7.000,1,18731329
2024,1,193168375,13.800,1,19067090
2024,1,181730762,1.000,1,17350603
2024,1,193168440,7.000,1,19067091
2024,1,193168441,1.000,1,19067092
2024,16,194853967,58.000,9,19299809
2024,2,194853981,4.500,1,19299810
2024,2,194853990,16.000,1,19299811
2024,2,198895410,11.000,1,19872294
2024,2,194853994,2.000,2,19299812
