data_year,bias_id,offense_id
2024,88,223051404
2024,88,223051405
2024,88,223051406
2024,88,223051407
2024,88,223051408
2024,88,223051409
2024,88,223051410
2024,88,223051411
2024,88,223051412
2024,88,223051413
2024,88,246475669
2024,88,223051415
2024,88,226021378
2024,88,233825263
2024,88,222555264
2024,88,226021380
2024,88,240132357
2024,88,240132358
2024,88,240132359
2024,88,226021384
2024,88,222555275
2024,88,226021385
2024,88,226021386
2024,88,240132360
2024,88,226021388
2024,88,228035283
2024,88,226021390
2024,88,226021391
2024,88,226021392
2024,88,226021393
2024,88,226021394
2024,88,226021395
2024,88,226021396
2024,88,226021397
2024,88,226021398
2024,88,231028180
2024,88,222555273
2024,88,226021400
2024,88,226021401
2024,88,226021402
2024,88,226021403
2024,88,228035284
2024,88,226021405
2024,88,228035285
2024,88,228035286
2024,88,222555277
2024,88,231028182
2024,88,226021409
2024,88,226021410
2024,88,228035288
2024,88,228035289
2024,88,228035290
2024,88,228035291
2024,88,231028183
2024,88,228035293
2024,88,228035294
2024,88,228035295
2024,88,228035296
2024,88,228035297
2024,88,229999238
2024,88,228035299
2024,88,222555278
2024,88,228035300
2024,88,228035301
2024,88,229999239
2024,88,229999240
2024,88,228035304
2024,88,228035305
2024,88,222555282
2024,88,229999241
2024,88,228035307
2024,88,228035308
2024,88,229999242
2024,88,228035309
2024,88,229999243
2024,88,229999244
2024,88,228035312
2024,88,226021415
2024,88,228035313
2024,88,228035314
2024,88,228035315
2024,88,229999245
2024,88,229999246
2024,88,246475671
2024,88,223051421
2024,88,240132361
2024,88,240132362
2024,88,228035321
2024,88,229999249
2024,88,229999250
2024,88,229999251
2024,88,229999252
2024,88,229999253
2024,88,229999254
2024,88,229999255
2024,88,240132363
2024,88,229999257
2024,88,229999258
2024,88,229999259
2024,88,229999260
2024,88,229999261
2024,88,229999262
2024,88,229999263
2024,88,229999264
2024,88,229999265
2024,88,231028185
2024,88,231028186
2024,88,229999266
2024,88,229999267
2024,88,229999268
2024,88,223051422
2024,88,229999269
2024,88,231028187
2024,88,231028190
2024,88,229999270
2024,88,229999271
2024,88,229999272
2024,88,229999273
2024,88,229999275
2024,88,229999276
2024,88,229999277
2024,88,229999278
2024,88,229999279
2024,88,229999280
2024,88,229999281
2024,88,240132364
2024,88,229999282
2024,88,229999283
2024,88,233825266
2024,88,231028191
2024,88,231028192
2024,88,229999285
2024,88,229999284
