data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2024,217813717,222674894,18,
2024,217813718,222674893,24,
2024,217813718,222674894,18,
2024,217813719,222674893,24,
2024,217813719,222674894,18,
2024,225662564,230505868,24,
2024,217813720,222674895,24,
2024,217813721,222674895,24,
2024,217813722,222674896,16,
2024,217813723,222674897,22,
2024,217813724,222674898,27,
2024,217813727,222674901,24,
2024,232001041,236848360,24,
2024,212525247,217409879,9,
2024,217813730,222674904,19,
2024,219354842,224205445,14,
2024,219354843,224205445,14,
2024,217813736,222674909,24,
2024,217813737,222674909,24,
2024,217813738,222674909,24,
2024,206334908,211268421,21,
2024,217813739,222674910,16,
2024,217813740,222674911,16,
2024,217813741,222674912,3,
2024,217813743,222674914,5,
2024,206334909,211268422,17,
2024,221056426,225903252,3,
2024,210304983,215208079,18,
2024,210304984,215208079,24,
2024,217813744,222674915,9,
2024,212525250,217409883,21,
2024,210304987,215208082,18,
2024,206334911,211268424,16,
2024,210304993,215208091,1,
2024,217813747,222674918,3,
2024,210304989,215208084,27,
2024,217813748,222674919,5,
2024,217813749,222674919,21,
2024,217813750,222674920,3,
2024,210304995,215208093,15,
2024,217813751,222674921,3,
2024,212525254,217409888,1,
2024,217813752,222674922,5,
2024,217813753,222674922,21,
2024,217813754,222674923,3,
2024,210305007,215208103,24,
2024,210305008,215208103,24,
