data_year,victim_id,injury_id
2024,225660997,4
2024,213561641,4
2024,213561644,5
2024,213561646,4
2024,225661406,5
2024,215521196,5
2024,215521197,4
2024,215521198,5
2024,226519614,4
2024,217353717,5
2024,217353719,5
2024,217353722,4
2024,219352971,4
2024,219352972,5
2024,222826791,4
2024,222826792,5
2024,214122927,5
2024,219352973,5
2024,208108904,5
2024,214122944,4
2024,206333050,4
2024,214122955,5
2024,215521205,5
2024,208108906,4
2024,214122972,5
2024,215521207,5
2024,215521211,4
2024,217353725,4
2024,217353726,5
2024,206333052,4
2024,219352975,5
2024,206333054,5
2024,206333055,5
2024,217353739,4
2024,217353747,5
2024,217353748,4
2024,219352979,5
2024,222826795,5
2024,214122975,5
2024,214122976,5
2024,219352993,4
2024,214122977,4
2024,214122978,4
2024,214122979,5
2024,221638058,4
2024,221638066,4
2024,214122982,5
2024,208108912,5
2024,215522031,5
2024,217813702,4
2024,217813704,4
2024,225662554,4
2024,210304907,4
2024,215522047,5
2024,221056423,4
2024,215522049,4
2024,217813717,5
2024,217813718,4
2024,217813719,4
2024,217813723,4
2024,217813724,5
2024,212525247,5
2024,217813730,5
2024,219354842,5
2024,219354843,5
2024,217813736,4
2024,217813737,4
2024,217813738,5
2024,206334908,4
2024,217813739,4
2024,217813740,4
2024,217813743,4
2024,206334909,4
2024,221056426,4
2024,210304983,4
2024,212525250,4
2024,206334911,4
2024,210304993,4
2024,210304989,5
2024,217813748,5
2024,217813749,5
2024,217813750,4
2024,210304995,4
2024,217813752,4
2024,217813753,5
2024,217813754,4
2024,217813756,4
2024,217813757,4
2024,219354846,5
2024,210305014,4
2024,217813763,4
2024,210305020,5
2024,217813765,5
2024,217813766,4
2024,215522070,6
2024,217813773,4
2024,217813776,4
2024,219354864,4
2024,219354867,4
2024,210305059,4
2024,210305060,1
2024,206334922,5
2024,219354872,3
2024,219354876,5
2024,221056428,4
2024,219354882,4
2024,219354884,5
2024,212525284,5
2024,219354888,5
2024,219354891,4
