data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,43918132,142733893,1,2021-07-02,1,N,23C,33,30,F,20,20,N,,,30,
2021,43634632,141724294,2,2021-07-03,2,N,23C,39,36,F,10,20,N,,,36,
2021,43918170,142733961,1,2021-07-03,2,N,23C,39,36,M,10,20,N,,,36,
2021,43918176,142733980,1,2021-07-03,2,N,23C,44,41,M,10,50,R,,,41,
2021,44291885,144076164,1,2021-07-04,1,N,13B,27,24,M,10,20,N,,,24,
2021,43918252,142734184,1,2021-07-09,1,N,23C,30,27,F,10,10,R,,,27,
2021,43918272,142734229,1,2021-07-10,1,N,220,52,49,M,20,20,R,,,49,
2021,44291897,144076208,1,2021-07-11,3,N,13B,26,23,M,20,20,R,,,23,
2021,43634618,141724235,2,2021-07-12,1,N,13B,33,30,M,10,50,R,,,30,
2021,43634647,141724341,1,2021-07-12,3,N,23C,29,26,F,20,20,R,,,26,
2021,43634582,141724019,1,2021-07-13,2,N,13A,37,34,M,10,10,R,,,34,
2021,43918265,142734207,1,2021-07-14,2,N,23C,60,57,M,10,20,N,,,57,
2021,43918270,142734226,1,2021-07-14,1,N,23C,51,48,F,10,20,N,,,48,
2021,43918277,142734244,1,2021-07-14,2,N,23C,57,54,F,20,20,N,,,54,
2021,43634598,141724143,1,2021-07-14,2,N,290,15,12,M,20,20,R,R,,12,
2021,43634599,141724143,2,2021-07-14,2,N,290,18,15,M,10,20,R,R,,15,
2021,43918301,142734358,2,2021-07-17,2,N,23C,40,37,F,20,20,N,,,37,
2021,43918302,142734358,3,2021-07-17,1,N,23C,40,37,F,20,20,N,,,37,
2021,44884622,146331090,1,2021-07-18,3,N,11A,56,53,M,10,20,R,,,53,
2021,43634602,141724174,1,2021-07-19,3,N,13A,24,21,M,20,40,R,,,21,
2021,43634610,141724214,1,2021-07-19,3,N,520,29,26,M,20,20,N,,,26,
2021,45088750,147138586,1,2021-12-21,3,N,23D,46,43,M,10,10,R,,,43,
2021,43634597,141724144,1,2021-07-20,3,N,23C,60,57,M,20,20,R,,,57,
2021,43634637,141724303,1,2021-07-20,1,N,240,18,15,M,20,20,R,H,,15,
2021,43634638,141724303,2,2021-07-20,1,N,240,18,15,M,20,20,R,H,,15,
2021,43634640,141724303,3,2021-07-20,1,N,240,19,16,M,20,20,R,H,,16,
2021,43634670,141724414,1,2021-07-22,2,N,23C,51,48,M,20,20,N,,,48,
2021,43634592,141724109,1,2021-07-23,2,N,290,53,50,M,20,20,N,,,50,
2021,43634614,141724229,1,2021-07-24,2,N,13B,62,59,M,10,50,R,,,59,
2021,44291785,144075962,1,2021-07-26,1,N,23C,26,23,M,20,20,R,,,23,
2021,43918362,142734578,2,2021-07-27,1,N,23C,37,34,M,20,20,R,,,34,
2021,44291789,144075969,1,2021-07-29,1,N,23C,38,35,M,10,20,N,,,35,
2021,43918370,142734613,1,2021-07-30,2,N,23C,49,46,M,10,10,R,,,46,
2021,43918356,142734549,1,2021-07-31,1,N,13C,35,32,M,20,20,R,,,32,
2021,44291821,144076022,2,2021-08-02,1,N,13A,60,57,M,10,20,R,,,57,
2021,43918464,142734922,1,2021-08-03,1,N,290,44,41,M,10,20,R,,,41,
2021,43918404,142734706,1,2021-08-03,1,N,23C,34,31,M,20,40,R,,,31,
2021,43918456,142734901,1,2021-08-05,3,N,13A,42,39,M,20,20,R,,,39,
2021,43918394,142734689,1,2021-08-05,1,N,23C,47,44,F,20,20,N,,,44,
2021,43918395,142734689,2,2021-08-05,1,N,23C,44,41,F,20,10,R,,,41,
2021,43918511,142735068,2,2021-08-07,2,N,13A,59,56,M,20,20,R,,,56,
2021,44291828,144076033,1,2021-08-09,1,N,23C,43,40,M,10,50,R,,,40,
2021,44291829,144076033,2,2021-08-09,1,N,23C,44,41,F,10,20,R,,,41,
2021,44291854,144076076,1,2021-08-10,1,N,520,56,53,M,10,40,R,,,53,
2021,44291869,144076128,1,2021-08-10,1,N,13B,21,18,F,20,20,R,,,18,
2021,43918551,142735180,1,2021-08-11,1,N,13A,45,42,F,10,20,R,,,42,
2021,45672585,149290559,1,2021-08-11,1,N,23C,54,51,M,20,40,N,,,51,
2021,43918537,142735148,1,2021-08-12,2,N,13A,32,29,M,20,20,N,,,29,
2021,44594715,145247519,1,2021-08-12,1,N,13A,20,17,M,10,40,N,H,,17,
2021,43918473,142734960,1,2021-08-13,3,N,35A,60,57,M,20,20,N,,,57,
2021,44594727,145247553,1,2021-09-10,3,N,13A,49,46,M,20,20,R,,,46,
2021,43918484,142734988,1,2021-08-13,1,N,13A,78,75,M,20,20,R,,,75,
2021,43918493,142735017,1,2021-08-14,3,N,13C,41,38,M,10,20,R,,,38,
2021,43918516,142735090,1,2021-08-15,3,N,35A,55,52,M,10,20,N,,,52,
2021,44594737,145247589,1,2021-08-15,1,N,520,30,27,F,20,20,R,,,27,
2021,43918596,142735343,1,2021-08-18,1,N,23C,28,25,F,30,20,N,,,25,
2021,44594742,145247614,1,2021-08-20,1,N,13B,29,26,M,10,10,N,,,26,
2021,44594743,145247614,2,2021-09-12,3,N,13B,26,23,M,10,10,R,,,23,
2021,43918506,142735051,1,2021-08-22,1,N,23C,26,23,F,20,20,R,,,23,
2021,44594659,145247403,1,2021-08-25,1,N,23C,30,27,M,10,20,N,,,27,
2021,44594667,145247429,1,2021-08-27,1,N,13C,37,34,M,10,10,R,,,34,
2021,43918525,142735112,2,2021-08-29,2,N,13A,25,22,M,10,10,R,,,22,
2021,43918526,142735112,3,2021-08-29,2,N,13A,26,23,F,10,10,R,,,23,
2021,44594678,145247457,1,2021-09-21,1,N,13C,24,21,M,20,20,R,,,21,
2021,44291917,144076270,1,2021-09-01,1,N,13A,58,55,M,30,20,R,,,55,
2021,44291921,144076289,1,2021-09-01,2,N,13B,22,19,M,10,20,R,,,19,
2021,44594718,145247527,1,2021-10-06,1,N,13A,25,22,M,10,10,R,,,22,
2021,45088755,147138593,1,2021-11-17,3,N,250,31,28,F,20,20,R,,,28,
2021,44594691,145247474,1,2021-09-07,1,N,13A,24,21,F,10,20,R,,,21,
2021,44594692,145247474,2,2021-09-07,1,N,13A,51,48,M,20,20,R,,,48,
2021,45088771,147138617,1,2021-11-16,1,N,13A,62,59,M,10,20,R,,,59,
2021,44291956,144076422,1,2021-09-10,1,N,13B,26,23,M,20,50,N,,,23,
2021,44292026,144076635,1,2021-09-12,1,N,23C,21,18,M,10,40,N,,,18,
2021,44594745,145247618,1,2021-09-13,1,N,13A,33,30,M,10,10,R,,,30,
2021,44594758,145247646,3,2021-09-13,1,N,23C,21,18,F,10,20,R,,,18,
2021,44594675,145247448,1,2021-09-22,1,N,13C,53,50,M,10,20,R,,,50,
2021,44291967,144076474,1,2021-09-15,2,N,13A,17,14,F,20,20,R,H,,14,
2021,44291968,144076474,3,2021-09-15,1,N,13A,19,16,F,20,20,R,H,,16,
2021,44291969,144076474,4,2021-09-15,2,N,13A,20,17,F,20,20,R,H,,17,
2021,44291970,144076474,5,2021-09-15,2,N,13A,21,18,F,20,20,R,,,18,
2021,45672522,149290382,1,2021-12-07,3,N,290,36,33,M,20,20,R,,,33,
2021,44291942,144076375,1,2021-09-15,1,N,23C,55,52,M,20,20,R,,,52,
2021,44594770,145247702,1,2021-09-16,2,N,23C,60,57,F,20,20,N,,,57,
2021,44594709,145247507,1,2021-10-26,3,N,13A,28,25,M,20,20,R,,,25,
2021,44594722,145247536,1,2021-09-23,1,N,13C,53,50,M,10,20,R,,,50,
2021,44291966,144076465,1,2021-09-18,1,N,13B,42,39,F,10,20,N,,,39,
2021,44594740,145247607,1,2021-10-04,3,N,290,28,25,F,20,20,R,,,25,
2021,44594751,145247639,1,2021-09-23,3,N,13B,48,45,M,20,20,R,,,45,
2021,44594772,145247708,1,2021-09-23,2,N,23H,26,23,M,20,20,R,,,23,
2021,44884575,146330936,1,2021-11-17,1,N,13A,37,34,M,20,20,R,,,34,
2021,45088742,147138571,1,2021-11-12,3,N,13C,23,20,M,10,10,R,,,20,
2021,44594760,145247660,1,2021-09-25,1,N,220,33,30,F,10,20,R,,,30,
2021,45088741,147138569,1,2021-11-30,1,N,23C,48,45,M,10,20,R,,,45,
2021,44292932,144078679,2,2021-09-26,1,N,13C,22,19,M,20,20,R,,,19,
2021,44594774,145247713,1,2021-10-02,3,N,13A,34,31,M,20,20,R,,,31,
2021,44594771,145247705,1,2021-09-27,1,N,13A,67,64,M,20,20,N,,,64,
2021,44594789,145247761,1,2021-09-27,1,N,23C,32,29,M,10,40,N,,,29,
2021,44594819,145247858,1,2021-09-28,1,N,13B,20,17,F,20,20,R,R,,17,
2021,44594802,145247797,1,2021-09-30,2,N,23C,26,23,F,20,20,N,,,23,
2021,44594903,145248111,1,2021-10-01,3,N,13B,19,16,M,20,20,R,H,,16,
2021,44594871,145248032,1,2021-10-01,3,N,13C,32,29,M,20,20,R,,,29,
2021,44594773,145247711,1,2021-10-02,1,N,520,22,19,F,10,20,R,,,19,
2021,45672519,149290367,1,2022-01-17,3,N,13A,26,23,M,20,40,N,,,23,
2021,44594804,145247800,1,2021-10-03,2,N,13B,31,28,M,20,20,N,,,28,
2021,44594805,145247800,2,2021-10-03,2,N,13B,29,26,F,10,20,R,,,26,
2021,45088751,147138589,1,2021-11-16,1,N,13C,25,22,M,20,20,R,,,22,
2021,44594826,145247879,1,2021-10-05,3,N,520,20,17,M,20,20,R,H,,17,
2021,45088766,147138611,1,2021-11-19,1,N,13C,57,54,M,20,20,R,,,54,
2021,45088782,147138639,1,2021-10-09,3,N,13B,36,33,M,20,20,R,,,33,
2021,44884612,146331055,1,2021-10-10,1,N,23C,31,28,M,20,20,N,,,28,
2021,44594890,145248076,1,2021-10-10,1,N,13A,28,25,F,20,20,R,,,25,
2021,44594905,145248116,1,2021-10-11,1,N,13A,40,37,M,10,20,R,,,37,
2021,44594910,145248129,1,2021-10-11,1,N,23C,51,48,M,10,20,N,,,48,
2021,44594822,145247869,1,2021-10-11,1,N,13A,36,33,M,20,20,R,,,33,
2021,42679232,138284959,1,2021-04-12,2,N,13C,41,38,F,10,20,R,,,38,
2021,44884635,146331120,1,2021-10-13,1,N,23C,59,56,M,20,40,R,,,56,
2021,44594883,145248066,1,2021-10-14,3,N,13A,35,32,M,20,20,R,,,32,
2021,42679221,138284915,1,2021-04-13,1,N,13B,38,35,M,10,10,N,,,35,
2021,44594849,145247971,1,2021-10-15,2,N,290,49,46,F,10,10,R,,,46,
2021,45088774,147138623,1,2021-10-15,1,N,13A,17,14,F,20,20,R,R,,14,
2021,42679242,138284995,1,2021-04-19,1,N,13C,41,38,M,10,20,R,,,38,
2021,45088775,147138623,2,2021-10-15,1,N,13A,19,16,F,10,10,R,R,,16,
2021,44594873,145248036,1,2021-10-15,2,N,23C,27,24,M,20,20,R,,,24,
2021,42679251,138285022,1,2021-04-21,2,N,35A,26,23,M,20,10,N,,,23,
2021,45088778,147138632,3,2021-10-16,2,N,13A,75,72,F,20,20,R,,,72,
2021,42679263,138285053,1,2021-04-27,1,N,13C,46,43,M,10,20,R,,,43,
2021,41789047,135294586,1,2021-02-03,3,N,23D,43,40,M,10,20,N,,,40,00
2021,45088783,147138640,1,2021-12-03,1,N,240,60,57,M,10,10,R,,,57,
2021,43329110,140611924,1,2021-06-17,3,N,13C,53,50,M,10,20,R,,,50,
2021,44594876,145248047,1,2021-10-18,1,N,23C,26,23,F,20,20,R,,,23,
2021,43329119,140611953,1,2021-06-09,3,N,13C,53,50,M,10,20,R,,,50,
2021,43329104,140611898,1,2021-06-05,1,N,13B,44,41,M,10,40,N,,,41,
2021,45088789,147138654,1,2021-10-21,1,N,23H,20,17,M,20,50,R,R,,17,
2021,45088790,147138654,2,2021-10-21,1,N,23H,20,17,M,20,20,R,R,,17,
2021,44884182,146329825,1,2021-12-01,2,N,11A,20,17,M,10,20,R,R,,17,
2021,44594923,145248169,1,2021-10-22,1,N,23C,63,60,M,20,20,R,,,60,
2021,45088787,147138651,1,2021-11-19,1,N,13C,57,54,M,20,20,R,,,54,
2021,43329106,140611904,1,2021-06-16,1,N,520,20,17,M,10,20,R,R,,17,
2021,43634561,141723964,1,2021-07-08,2,N,13C,41,38,F,10,20,R,,,38,
2021,43634583,141724025,1,2021-07-15,1,N,90C,24,21,M,10,20,N,,,21,
2021,43021771,139491394,1,2021-05-11,3,N,11A,42,39,M,20,10,R,,,39,
2021,43634594,141724117,1,2021-07-25,2,N,90C,21,18,M,10,20,R,,,18,
2021,44884600,146331019,1,2021-10-26,1,N,35A,38,35,F,10,10,R,,,35,
2021,41790865,135294606,1,2021-01-21,1,N,23D,49,46,M,10,20,N,,,46,00
2021,41790866,135294606,2,2021-01-21,1,N,23D,31,28,F,10,20,N,,,28,00
2021,43916491,142730007,1,2021-08-05,1,N,13C,39,36,M,10,20,N,,,36,
2021,43916501,142730035,1,2021-08-07,1,N,13C,39,36,M,10,20,R,,,36,
2021,43916521,142730110,1,2021-08-13,2,N,290,13,10,M,20,20,R,R,,10,
2021,43916526,142730110,2,2021-08-13,2,N,290,14,11,M,10,20,R,R,,11,
2021,45088804,147138705,1,2021-11-19,1,N,13C,57,54,M,20,20,R,,,54,
2021,43916563,142730279,1,2021-08-14,1,N,13B,66,63,M,10,20,R,,,63,
2021,45088808,147138718,1,2021-10-30,1,N,23C,45,42,M,20,20,R,,,42,
2021,45088813,147138766,1,2021-10-30,1,N,23C,49,46,M,20,20,N,,,46,
2021,43916534,142730144,1,2021-08-16,1,N,13C,57,54,F,10,20,R,,,54,
2021,43916513,142730060,1,2021-08-22,1,N,13C,47,44,F,10,10,R,,,44,
2021,44884609,146331048,1,2021-11-01,1,N,13C,48,45,M,20,20,R,,,45,
2021,44884610,146331048,2,2021-11-01,1,N,13C,27,24,F,20,20,R,,,24,
2021,45088786,147138649,1,2021-11-01,1,N,13A,36,33,F,20,20,R,,,33,
2021,43916600,142730359,1,2021-08-27,1,N,13B,48,45,M,10,20,N,,,45,
2021,44884658,146331179,1,2021-11-01,2,N,23C,41,38,F,20,20,R,,,38,
2021,44884670,146331214,1,2021-11-02,2,N,13A,19,16,M,20,40,R,H,,16,
2021,44884671,146331214,2,2021-11-02,2,N,13A,19,16,M,20,20,R,H,,16,
2021,44884672,146331214,3,2021-11-02,2,N,13A,17,14,M,10,10,R,H,,14,
2021,44292028,144076641,1,2021-09-03,2,N,23H,20,17,M,10,20,R,R,,17,
2021,44292032,144076641,2,2021-09-03,2,N,23H,20,17,M,10,20,R,R,,17,
2021,44292033,144076641,3,2021-09-03,2,N,23H,20,17,M,10,40,R,R,,17,
2021,44292050,144076686,1,2021-09-05,1,N,13C,40,37,M,10,20,R,,,37,
2021,44291374,144074691,1,2021-09-16,2,N,290,20,17,M,10,20,R,R,,17,
2021,44884620,146331083,1,2021-11-03,2,N,13B,20,17,M,10,10,R,R,,17,
2021,45088805,147138706,1,2021-11-06,1,N,290,48,45,F,20,40,N,,,45,
2021,44291383,144074751,1,2021-09-25,1,N,13B,28,25,M,10,20,R,,,25,
2021,44291404,144074831,1,2021-09-28,1,N,13C,34,31,M,10,20,R,,,31,
2021,44884627,146331106,1,2021-11-07,1,N,13C,25,22,M,10,20,R,,,22,
2021,44592765,145242734,1,2021-10-09,1,N,240,28,25,M,10,20,R,,,25,
2021,45672670,149290899,1,2021-11-08,1,N,13A,20,17,M,20,50,R,R,,17,
2021,44884160,146329677,1,2021-11-07,1,N,90C,41,38,M,10,20,R,,,38,
2021,45003147,146785870,1,2021-12-22,1,N,13A,25,22,M,10,20,R,,,22,
2021,44884628,146331109,1,2021-11-12,1,N,13A,21,18,M,20,20,R,,,18,
2021,44884676,146331224,2,2021-11-12,1,N,23C,59,56,M,20,20,R,,,56,
2021,42055802,136120015,1,2021-02-14,1,N,13C,45,42,M,20,20,R,,,42,00
2021,43905310,142701647,1,2021-03-21,3,N,520,32,29,M,10,20,R,,,29,
2021,45088825,147138802,1,2021-11-15,1,N,13A,75,72,M,30,20,R,,,72,
2021,45088826,147138802,2,2021-11-15,1,N,13A,30,27,M,10,10,N,,,27,
2021,45672680,149290938,1,2021-12-13,1,N,13A,48,45,M,20,20,R,,,45,
2021,42055803,136120021,1,2021-02-20,1,N,35A,29,26,M,10,20,N,,,26,00
2021,42059820,136120028,1,2021-02-26,2,N,13C,21,18,M,20,10,R,,,18,00
2021,43905202,142701347,1,2021-03-09,2,N,13C,20,17,M,10,20,R,R,,17,
2021,45672516,149290358,1,2021-12-20,1,N,23D,65,62,M,10,20,R,,,62,
2021,44884705,146331304,1,2021-11-16,2,N,23C,59,56,F,20,20,N,,,56,
2021,44884721,146331351,1,2021-11-16,1,N,220,27,24,M,10,20,R,,,24,
2021,44884722,146331372,1,2021-11-17,1,N,220,27,24,M,10,20,R,,,24,
2021,44884726,146331390,1,2021-11-17,2,N,290,24,21,M,20,20,N,,,21,
2021,41790890,135294657,1,2021-01-02,1,N,240,35,32,F,10,20,R,,,32,00
2021,45672521,149290379,1,2021-11-17,1,N,23D,16,13,M,10,20,N,R,,13,
2021,45088829,147138815,1,2021-11-19,3,N,13A,36,33,M,20,20,R,,,33,
2021,44884697,146331275,1,2021-11-19,2,N,23C,53,50,M,20,20,R,,,50,
2021,45088832,147138837,1,2021-11-19,1,N,23C,21,18,F,10,20,N,,,18,
2021,45088833,147138837,2,2021-11-19,1,N,23C,21,18,F,10,20,N,,,18,
2021,45088845,147138879,1,2021-11-20,2,N,23C,25,22,F,20,20,R,,,22,
2021,45088846,147138879,2,2021-11-20,2,N,23C,20,17,F,20,20,R,H,,17,
2021,45672552,149290470,1,2021-11-21,1,N,13B,36,33,M,20,20,N,,,33,
2021,44884740,146331429,1,2021-11-21,2,N,23C,37,34,F,10,20,N,,,34,
2021,45672563,149290503,1,2021-11-23,1,N,13A,34,31,M,20,20,R,,,31,
2021,45672578,149290531,1,2021-11-23,1,N,23C,25,22,F,20,50,N,,,22,
2021,45672584,149290558,1,2021-11-24,2,N,23C,42,39,M,20,50,N,,,39,
2021,45672596,149290594,2,2021-11-25,1,N,290,19,16,F,20,20,R,R,,16,
2021,45672604,149290629,1,2021-12-20,1,N,13C,19,16,M,10,10,R,R,,16,
2021,45672605,149290629,2,2021-12-20,1,N,13C,19,16,M,10,20,R,R,,16,
2021,44884743,146331436,1,2021-11-30,1,N,13A,35,32,M,20,20,R,,,32,
2021,44884750,146331452,1,2021-11-27,1,N,13A,26,23,F,10,20,N,,,23,
2021,45089081,147139602,1,2021-12-29,3,N,13A,23,20,M,10,10,N,,,20,
2021,44884725,146331384,1,2021-11-28,2,N,13B,42,39,F,20,20,R,,,39,
2021,45672532,149290422,2,2021-11-29,1,N,23C,38,35,F,10,20,R,,,35,
2021,45089020,147139409,1,2021-11-29,2,N,13A,16,13,M,20,20,N,H,,13,
2021,45089022,147139409,2,2021-11-29,2,N,13A,17,14,M,20,20,R,H,,14,
2021,45089026,147139427,1,2021-11-29,1,N,13A,39,36,M,10,20,N,,,36,
2021,45089044,147139482,1,2021-11-30,3,N,13A,38,35,M,10,10,R,,,35,
2021,45672538,149290434,1,2021-11-30,1,N,13A,39,36,M,20,20,R,,,36,
2021,45088847,147138882,1,2021-12-01,1,N,520,21,18,M,10,10,R,,,18,
2021,45672573,149290525,1,2022-01-25,1,N,13A,22,19,M,20,40,R,,,19,
2021,45672590,149290575,1,2021-12-01,1,N,13A,19,16,M,20,20,N,R,,16,
2021,45088868,147138939,1,2021-12-02,1,N,13B,57,54,M,20,20,R,,,54,
2021,45088875,147138956,1,2021-12-04,2,N,13A,20,17,M,20,20,R,H,,17,
2021,45088885,147138992,1,2021-12-03,1,N,13B,43,40,M,20,20,N,,,40,
2021,45088892,147139013,1,2021-12-27,1,N,13B,44,41,M,20,20,R,,,41,
2021,45088876,147138961,1,2021-12-04,2,N,13A,32,29,F,20,20,R,,,29,
2021,45672564,149290506,2,2021-12-04,1,N,13A,34,31,M,20,50,R,,,31,
2021,45088904,147139066,1,2021-12-08,2,N,23C,63,60,M,20,20,R,,,60,
2021,45672612,149290677,1,2021-12-09,1,N,13A,17,14,M,10,50,N,R,,14,
2021,45672616,149290686,1,2021-12-10,1,N,13B,46,43,F,20,20,R,,,43,
2021,45672652,149290814,1,2021-12-10,2,N,290,34,31,M,20,20,R,,,31,
2021,45672648,149290803,1,2021-12-10,2,N,11D,20,17,M,20,20,R,H,,17,
2021,45088919,147139113,1,2021-12-10,1,N,23C,32,29,F,10,10,R,,,29,
2021,45672636,149290764,1,2021-12-14,1,N,13A,36,33,M,10,40,R,,,33,
2021,45088911,147139085,1,2021-12-17,1,N,13A,29,26,M,10,10,R,,,26,
2021,45672627,149290726,1,2022-01-04,3,N,13A,33,30,M,10,20,R,,,30,
2021,45088920,147139114,1,2021-12-18,3,N,13A,41,38,M,10,10,R,,,38,
2021,45672665,149290864,1,2021-12-19,1,N,220,37,34,F,10,10,R,,,34,
2021,45672678,149290929,1,2021-12-20,1,N,13A,17,14,F,20,20,R,R,,14,
2021,45672694,149290994,2,2021-12-21,2,N,13B,15,12,M,20,20,R,H,,12,
2021,45672695,149290994,4,2021-12-20,2,N,13B,16,13,F,20,20,R,H,,13,
2021,45672696,149290994,5,2021-12-20,2,N,13B,16,13,F,20,20,R,H,,13,
2021,45672697,149290994,6,2021-12-20,2,N,13B,15,12,F,20,20,R,H,,12,
2021,45672698,149290994,7,2021-12-20,2,N,13B,17,14,M,20,20,R,H,,14,
2021,45088922,147139122,1,2021-12-20,1,N,23C,40,37,F,20,20,N,,,37,
2021,45672747,149291155,1,2021-12-21,1,N,23C,52,49,M,20,50,R,,,49,
2021,45672677,149290922,2,2021-12-21,2,N,13B,36,33,F,10,10,R,,,33,
2021,45672701,149291009,1,2021-12-22,1,N,23C,30,27,F,20,20,N,,,27,
2021,45088924,147139128,1,2021-12-24,1,N,23C,41,38,F,20,40,R,,,38,
2021,45672671,149290904,1,2021-12-27,1,N,23C,33,30,F,20,20,R,,,30,
2021,45672692,149290990,1,2021-12-29,1,N,13A,37,34,M,20,20,R,,,34,
2021,45672733,149291101,1,2021-12-29,2,N,23C,38,35,M,10,40,N,,,35,
2021,45672745,149291149,2,2021-12-31,1,N,13A,47,44,M,20,20,R,,,44,
2021,43329997,140613965,1,2021-05-24,3,N,13C,46,43,M,20,40,,,,43,
2021,45671445,149287067,1,2021-11-05,3,N,290,25,22,F,20,20,,,,22,
2021,43330003,140613981,1,2021-05-30,3,N,13B,27,24,M,98,10,,,,24,
2021,43330019,140614017,1,2021-05-28,3,N,13C,34,31,M,20,20,,,,31,
2021,45671490,149287162,1,2021-10-29,3,N,13A,44,41,M,20,20,,,,41,
2021,45671419,149287017,1,2021-08-04,3,N,13A,23,20,M,10,10,,,,20,
2021,44594955,145248248,1,2021-07-09,3,N,09A,32,29,M,10,10,U,,,29,
2021,45671468,149287109,1,2021-06-28,3,N,13A,40,37,M,20,20,,,,37,
2021,45671484,149287145,1,2021-10-25,3,N,520,38,35,F,10,20,,,,35,
2021,45671514,149287209,1,2021-05-20,1,C,240,22,19,M,20,20,,,,19,
2021,43330029,140614050,1,2021-05-18,2,N,13B,38,35,M,10,20,,,,35,
2021,43330030,140614050,2,2021-05-18,2,N,13B,47,44,M,20,40,,,,44,
2021,43330043,140614068,1,2021-05-18,1,N,290,24,21,M,98,10,R,,,21,
2021,45671404,149286977,1,2021-05-18,1,N,35A,55,52,M,10,20,R,,,52,
2021,45671477,149287128,1,2021-05-27,3,N,09A,28,25,M,98,10,,,,25,
2021,43330106,140614206,1,2021-05-19,1,M,13C,34,31,F,20,20,R,,,31,
2021,43330107,140614206,2,2021-05-19,1,N,13C,44,41,F,20,40,N,,,41,
2021,43330100,140614194,1,2021-05-19,1,N,13B,42,39,F,20,20,,,,39,
2021,43330052,140614097,1,2021-05-19,1,M,35A,40,37,M,10,10,,,,37,
2021,45671499,149287187,1,2021-05-19,1,N,11D,57,54,M,20,20,,,,54,
2021,45671413,149287007,1,2021-05-19,1,N,35A,62,59,M,20,20,,,,59,
2021,45671425,149287030,1,2021-09-22,3,N,13A,38,35,M,20,40,R,,,35,
2021,45671446,149287068,1,2021-05-19,1,N,290,31,28,M,20,20,,,,28,
2021,45671447,149287068,2,2021-05-19,1,N,35A,47,44,M,20,20,,,,44,
2021,43330033,140614053,1,2021-05-20,1,N,26E,64,61,M,10,20,,,,61,
2021,45671488,149287158,1,2021-12-06,3,N,11D,39,36,M,10,10,,,,36,
2021,43330081,140614153,1,2021-05-20,1,N,13C,27,24,M,98,40,,,,24,
2021,43330072,140614137,1,2021-05-21,2,N,240,19,16,M,20,20,R,H,,16,
2021,43330073,140614137,2,2021-05-21,2,N,240,18,15,M,20,20,R,H,,15,
2021,43330164,140614397,1,2021-05-21,1,N,13A,50,47,M,10,10,R,,,47,
2021,45671496,149287182,1,2021-05-22,1,N,35A,25,22,M,20,20,,,,22,
2021,43330187,140614456,1,2021-05-23,1,M,13C,26,23,M,10,10,,,,23,
2021,43330205,140614507,1,2021-05-23,1,N,13B,29,26,M,10,10,N,,,26,
2021,43330138,140614330,1,2021-05-23,2,M,520,43,40,M,10,20,,,,40,
2021,43330139,140614330,2,2021-05-23,2,N,520,31,28,F,20,20,,,,28,
2021,43330145,140614353,1,2021-05-24,2,N,13B,17,14,F,10,10,,H,,14,
2021,43330159,140614387,1,2021-05-25,1,N,220,39,36,F,10,10,R,,,36,
2021,43330160,140614387,2,2021-05-24,1,C,13B,45,42,M,10,10,,,,42,
2021,43330126,140614270,1,2021-05-25,1,C,13B,40,37,F,10,20,R,,,37,
2021,43330129,140614280,1,2021-05-25,1,N,13B,42,39,M,20,20,,,,39,
2021,45671451,149287075,1,2021-10-30,3,N,220,32,29,M,98,10,R,,,29,
2021,43330194,140614482,1,2021-05-25,1,M,520,27,24,M,98,10,,,,24,
2021,43330195,140614482,2,2021-05-25,1,M,520,26,23,M,98,10,,,,23,
2021,43330240,140614632,1,2021-05-26,1,N,240,47,44,M,10,20,,,,44,
2021,43330149,140614368,1,2021-05-26,1,N,13B,44,41,F,10,10,,,,41,
2021,43330156,140614380,1,2021-05-26,2,N,13B,29,26,F,98,40,,,,26,
2021,45671455,149287085,1,2021-05-27,1,M,13B,46,43,F,10,10,R,,,43,
2021,45671486,149287150,1,2021-12-01,3,N,13C,27,24,M,20,20,R,,,24,
2021,43330186,140614455,1,2021-05-28,2,N,13C,19,16,M,10,10,,R,,16,
2021,43330192,140614470,1,2021-05-27,1,N,520,26,23,M,20,20,,,,23,
2021,43330211,140614531,1,2021-05-28,1,N,13B,37,34,M,20,20,,,,34,
2021,43330222,140614578,1,2021-05-28,3,N,35A,33,30,M,20,20,,,,30,
2021,45671457,149287087,1,2021-05-28,2,N,23H,42,39,M,20,20,,,,39,
2021,43330182,140614445,1,2021-05-28,3,N,13B,41,38,M,10,10,,,,38,
2021,43330181,140614443,1,2021-05-29,1,M,520,30,27,M,98,40,,,,27,
2021,45671558,149287279,1,2021-05-30,1,N,35A,23,20,M,10,10,,,,20,
2021,45671583,149287327,1,2021-11-06,3,N,100,50,47,M,10,10,,,,47,
2021,43330314,140614846,1,2021-05-30,1,N,13B,59,56,M,20,20,R,,,56,
2021,45671597,149287362,1,2021-05-30,1,N,13A,60,57,M,20,20,,,,57,
2021,45671649,149287452,1,2021-05-31,1,N,13B,30,27,M,20,20,R,,,27,
2021,45671622,149287413,1,2021-05-31,1,N,13A,50,47,M,20,20,,,,47,
2021,45671501,149287192,1,2021-06-01,1,N,520,27,24,M,10,10,,,,24,
2021,45671532,149287232,1,2021-10-13,3,N,13B,33,30,M,20,20,,,,30,
