data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,144133883,3,150,,
2021,146754676,6,1280,,
2021,146754690,6,1650,,
2021,144133901,63,3000,,
2021,146754690,16,180,,
2021,144133904,3,5900,2021-09-26,
2021,146754887,4,1000,,
2021,144133905,3,5900,,
2021,146754915,61,800,,
2021,146754782,61,300,,
2021,144133692,3,2000,,
2021,146754793,3,1,,
2021,148601360,3,15000,,
2021,146754794,38,2102,,
2021,144133750,63,331,2021-09-27,
2021,146754810,3,945,,
2021,144133751,63,331,,
2021,145141392,8,1,,
2021,146754709,9,0,,
2021,146754709,20,100,,
2021,146754709,25,10,,
2021,146754709,51,0,,
2021,146754728,4,90,,
2021,144133837,38,1000,,
2021,148587688,21,1470,,
2021,145141419,6,600,,
2021,145141419,8,6,,
2021,145141387,10,,,
2021,148587689,21,1,,
2021,146754766,17,1100,,
2021,146754718,4,800,,
2021,146754743,7,600,,
2021,146754743,26,8100,,
2021,146754767,4,300,,
2021,146755040,63,350,,
2021,146754732,16,250,,
2021,146754753,4,250,,
2021,146754879,35,500,,
2021,146754892,7,320,,
2021,146754754,4,400,,
2021,146754886,4,140,,
2021,146754914,19,150,,
2021,146754914,20,2,,
2021,146755076,3,500,,
2021,146755077,20,100,,
2021,146755077,26,200,,
2021,146754801,42,8688,,
2021,146754854,62,75,,
2021,146755091,63,1,,
2021,146754816,6,500,,
2021,146754833,19,150,,
2021,146754846,31,1,,
2021,146755030,9,0,,
2021,146755030,20,120,,
2021,146755030,21,1,,
2021,146755030,25,10,,
2021,146755030,47,0,,
2021,146755070,35,1,,
2021,146754784,36,200,,
2021,146754785,36,3285,,
2021,146754802,6,90,,
2021,146754802,25,60,,
2021,146754802,47,0,,
2021,146754802,63,1,,
2021,146754817,4,500,,
2021,146754817,6,15,,
2021,146754817,63,400,,
2021,146755165,63,1000,,
2021,146755181,62,400,,
2021,147365724,63,10,,
2021,147365781,31,250,,
2021,147365811,26,750,,
2021,147365833,4,2600,,
2021,147365877,7,2300,,
2021,147365877,25,50,,
2021,147365877,63,400,,
2021,147365787,6,20600,,
2021,147365787,7,900,,
2021,147365787,17,19020,,
2021,147365787,19,600,,
2021,147365787,25,11633,,
2021,147365676,51,0,,
2021,147365676,61,500,,
2021,147365714,62,90,,
2021,147365757,36,1400,,
2021,144133863,61,200,,
2021,144133888,7,2840,,
2021,144133888,61,1345,,
2021,144133914,3,250,,
2021,144133945,3,7500,2021-09-28,
2021,144133946,3,7500,,
2021,144133680,13,400,,
2021,144133705,25,80,,
2021,144133705,62,300,,
2021,144133705,63,251,,
2021,144133744,63,3002,,
2021,144133763,25,70,,
2021,144133763,51,0,,
2021,144133765,63,3000,,
2021,144133858,61,150,,
2021,144133885,31,1500,,
2021,146079329,63,1,,
2021,149086248,10,,,
2021,144133688,9,0,,
2021,144133688,25,65,,
2021,144133688,47,0,,
2021,144133688,51,0,,
2021,144133688,63,1,,
2021,144133762,26,756,,
2021,144133807,10,,,
2021,144133807,11,1,,
2021,145141654,54,700,,
2021,145141556,63,50,,
2021,146079406,63,400,,
2021,144133725,63,200,,
2021,144133856,3,300,,
2021,144133884,63,1,,
2021,144133915,9,0,,
2021,144133915,25,10,,
2021,144133915,51,0,,
2021,144133915,63,1,,
2021,144133985,38,10,,
2021,145141407,10,,,
2021,146079440,10,,,
2021,149086285,10,,,
2021,144133727,51,0,,
2021,144133761,61,500,,
2021,145141487,61,800,,
2021,144133796,61,900,,
2021,144133831,3,1000,,
2021,145141483,10,,,
2021,149086379,10,,,
2021,145141498,10,,,
2021,145141580,63,149,,
2021,145141609,63,250,,
2021,145141628,63,200,,
2021,145141636,3,125,,
2021,145141440,35,1500,,
2021,145141470,16,666,,
2021,145141470,38,333,,
2021,145141541,29,200,,
2021,145141530,63,400,,
2021,145141578,38,500,,
2021,145141605,3,300,,
2021,144133855,61,1016,,
2021,144133878,38,25,,
2021,145141691,10,,,
2021,145141691,11,40,,
2021,145141707,20,2050,,
2021,146079307,10,,,
2021,145141619,63,1000,,
2021,145141653,35,500,,
2021,145141653,63,500,,
2021,145141670,61,200,,
2021,145141480,42,1100,,
2021,145141493,38,20,2021-10-05,
2021,145141494,38,20,,
2021,146079419,10,,,
2021,145141571,3,4000,,
2021,145141589,63,45,,
2021,145141621,63,500,,
2021,149086302,20,100,,
2021,145141542,61,300,,
2021,145141579,24,2000,,
2021,145141615,3,2000,,
2021,145141674,3,12000,2021-10-06,
2021,145141675,3,12000,,
2021,145141719,20,300,,
2021,145141564,9,0,,
2021,145141564,20,300,,
2021,145141564,47,0,,
2021,145141564,51,0,,
2021,145141564,61,352,,
2021,145141564,63,1,,
2021,145141598,10,,,
2021,145141598,11,16,,
2021,145141667,63,1000,,
2021,145141689,10,,,
2021,145141689,11,2,,
2021,145141696,3,1,,
2021,145141749,10,,,
2021,145141749,11,11,,
2021,145141759,3,200,,
2021,145141774,20,500,,
2021,145141797,31,2500,,
2021,145141798,63,1000,,
2021,145141646,38,200,,
2021,146079445,10,,,
2021,145141846,10,,,
2021,145141864,10,,,
