data_year,nibrs_month_id,agency_id,month_num,inc_data_year,reported_status,report_date,update_flag,orig_format,data_home,ddocname,did,month_pub_status
2022,44229600,20501,9,2022,I,,,F,,2022_09_VT0010300_22VG001297_INC,162862214,
2022,44229600,20501,9,2022,I,,,F,,2022_09_VT0010300_22VG001343_INC,171102242,
2022,44216217,20501,10,2022,I,,,F,,2022_10_VT0010300_22VG001432_INC,162862261,
2022,44216217,20501,10,2022,I,,,F,,2022_10_VT0010300_22VG001434_INC,162862276,
2022,44229602,20501,11,2022,I,,,F,,2022_11_VT0010300_22VG001491_INC,166338388,
2022,44229602,20501,11,2022,I,,,F,,2022_11_VT0010300_22VG001497_INC,162862175,
2022,44229602,20501,11,2022,I,,,F,,2022_11_VT0010300_22VG001537_INC,171102064,
2022,44229602,20501,11,2022,I,,,F,,2022_11_VT0010300_22VG001557_INC,166338269,
2022,44229602,20501,11,2022,I,,,F,,2022_11_VT0010300_22VG001578_INC,166338284,
2022,44229602,20501,11,2022,I,,,F,,2022_11_VT0010300_22VG001581_INC,166338295,
2022,44243812,20501,12,2022,I,,,F,,2022_12_VT0010300_22VG001587_INC,166338311,
2022,44243812,20501,12,2022,I,,,F,,2022_12_VT0010300_22VG001648_INC,171102086,
2022,40415969,20502,2,2022,I,,,F,,2022_02_VT0020000_22BNC000149_INC,128985034,
2022,40415969,20502,2,2022,I,,,F,,2022_02_VT0020000_22BNC000285_INC,135860150,
2022,44077691,20502,3,2022,I,,,F,,2022_03_VT0020000_22BNC000434_INC,138088864,
2022,44086281,20502,4,2022,I,,,F,,2022_04_VT0020000_22BNC000536_INC,138088877,
2022,44086281,20502,4,2022,I,,,F,,2022_04_VT0020000_22BNC000592_INC,141393249,
2022,44086281,20502,4,2022,I,,,F,,2022_04_VT0020000_22BNC000621_INC,141393278,
2022,44153482,20502,5,2022,I,,,F,,2022_05_VT0020000_22BNC000716_INC,144262609,
2022,44153482,20502,5,2022,I,,,F,,2022_05_VT0020000_22BNC000809_INC,144262607,
2022,44164591,20502,6,2022,I,,,F,,2022_06_VT0020000_22BNC000975_INC,152399512,
2022,44164591,20502,6,2022,I,,,F,,2022_06_VT0020000_22BNC000994_INC,152399531,
2022,44192008,20502,8,2022,I,,,F,,2022_08_VT0020000_22BNC001080_INC,166339448,
2022,44192008,20502,8,2022,I,,,F,,2022_08_VT0020000_22BNC001091_INC,155980387,
2022,44192008,20502,8,2022,I,,,F,,2022_08_VT0020000_22BNC001175_INC,159287807,
2022,44205732,20502,9,2022,I,,,F,,2022_09_VT0020000_22BNC001222_INC,155980409,
2022,44216254,20502,10,2022,I,,,F,,2022_10_VT0020000_22BNC001336_INC,162863432,
2022,44216254,20502,10,2022,I,,,F,,2022_10_VT0020000_22BNC001338_INC,159287671,
2022,44216254,20502,10,2022,I,,,F,,2022_10_VT0020000_22BNC001389_INC,162863456,
2022,44229637,20502,11,2022,I,,,F,,2022_11_VT0020000_22BNC001488_INC,171104103,
2022,44229637,20502,11,2022,I,,,F,,2022_11_VT0020000_22BNC001492_INC,166339216,
2022,40390278,20503,1,2022,I,,,F,,2022_01_VT0020100_22BN000037_INC,171101949,
2022,40390264,20585,1,2022,I,,,F,,2022_01_VTVSP0700_22A2000001_INC,124239825,
2022,40390264,20585,1,2022,I,,,F,,2022_01_VTVSP0700_22A2000027_INC,124239687,
2022,40390264,20585,1,2022,I,,,F,,2022_01_VTVSP0700_22A2000046_INC,124239697,
2022,40390264,20585,1,2022,I,,,F,,2022_01_VTVSP0700_22A2000060_INC,124239705,
2022,40390264,20585,1,2022,I,,,F,,2022_01_VTVSP0700_22A2000069_INC,124239716,
