data_year,weapon_id,offense_id,nibrs_weapon_id
2022,41,179175756,
2022,32,179175757,
2022,41,179175757,
2022,42,182426642,
2022,41,179175678,
2022,42,182426688,
2022,38,179175641,
2022,41,181425532,
2022,21,179175597,
2022,42,179175606,
2022,42,179175615,
2022,42,181425539,
2022,3,195109706,
2022,31,179175671,
2022,42,179175672,
2022,42,181425578,
2022,42,181425661,
2022,21,182426500,
2022,42,181425624,
2022,42,181425629,
2022,31,181425584,
2022,42,181425594,
2022,42,181425600,
2022,42,181425628,
2022,21,181425667,
2022,42,181425692,
2022,41,181425770,
2022,31,182426656,
2022,3,193468005,
2022,3,183961897,
2022,32,182426582,
2022,31,182426593,
2022,41,182426513,
2022,3,182426579,
2022,42,188802752,
2022,3,183961767,
2022,42,182426708,
2022,42,182426744,
2022,42,182426787,
2022,3,182426576,
2022,41,191826616,
2022,42,197175262,
2022,38,183961797,
2022,42,182426686,
2022,21,193468027,
2022,41,183961821,
2022,42,183961792,
2022,41,187214305,
2022,41,197175130,
2022,42,183961834,
2022,42,188802773,
2022,42,185279276,
2022,41,185279287,
2022,42,187214428,
2022,21,185279218,
2022,42,187214484,
2022,42,185279246,
2022,42,188802806,
2022,21,185279269,
2022,21,187214297,
2022,21,190414332,
2022,42,185279260,
2022,9,187214310,
2022,42,185279257,
2022,42,185279263,
2022,42,187214332,
2022,42,187214331,
2022,21,193468030,
2022,21,188802884,
2022,41,187214369,
2022,42,188802892,
2022,41,188802840,
2022,42,188802941,
2022,41,187214437,
2022,31,188802943,
2022,31,188802944,
2022,42,187214430,
2022,42,187214446,
2022,41,188803008,
2022,42,193467999,
2022,41,193468024,
2022,42,187214461,
2022,3,187214468,
2022,41,193468054,
2022,41,187214511,
2022,21,195109694,
2022,42,199584758,
2022,3,191827003,
2022,42,177108019,
2022,41,179176116,
2022,42,179176134,
2022,42,191827009,
2022,42,179176120,
2022,42,181426189,
2022,41,188803352,
2022,42,199584777,
2022,42,188803236,
2022,42,179176312,
2022,41,181426218,
2022,41,182427107,
2022,32,197175224,
2022,41,182427163,
2022,42,181426281,
2022,42,181426199,
2022,42,193468051,
2022,42,182427184,
2022,42,182427183,
2022,3,191826624,
2022,42,193468060,
2022,42,182427171,
2022,42,185279947,
2022,42,185279948,
2022,41,199584776,
2022,42,182427238,
2022,21,191826612,
2022,41,182427263,
2022,41,188803428,
2022,38,187214719,
