data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2022,8,153329505,1.000,11,13391963
2022,16,154797081,3.000,9,13613117
2022,1,157202531,1.000,11,13952928
2022,8,157202531,1.000,11,13952929
2022,8,157202538,1.000,11,13952930
2022,1,157202566,1.000,3,13952938
2022,2,157202571,1.000,11,13952941
2022,8,159499280,3.000,9,14262734
2022,8,157202585,3.000,9,13952947
2022,15,158274540,1.000,11,14095728
2022,1,158274540,1.000,11,14095729
2022,1,164111327,24.000,1,14891656
2022,8,164111327,1.000,11,14891657
2022,15,160738074,1.000,11,14434459
2022,8,159499301,7.000,1,14262739
2022,1,159499301,1.000,1,14262740
2022,15,159499318,1.000,1,14262744
2022,1,159499318,1.000,1,14262745
2022,8,159499313,1.000,1,14262742
2022,1,159499291,16.250,1,14262737
2022,16,162305307,120.000,9,14648349
2022,8,159499331,1.000,11,14262748
2022,8,162305317,1.000,11,14648350
2022,1,160737994,1.250,1,14434432
2022,8,164111498,26.000,9,14891699
2022,1,150436012,1.300,1,12943023
2022,4,150435985,1.000,11,12943021
2022,4,152343655,1.000,9,13234956
2022,2,151194994,70.099,1,13060005
2022,5,151194994,1.000,1,13060006
2022,4,152343631,1.000,11,13234954
2022,2,152343610,47.300,1,13234949
2022,1,152343610,1.000,1,13234950
2022,8,152343610,1.000,11,13234951
2022,4,154797448,1.000,11,13613173
2022,1,159500156,0.508,1,14262855
2022,2,154797229,57.649,1,13613140
2022,5,154797229,1.000,4,13613141
2022,16,154797229,1.000,1,13613142
2022,2,153329435,75.000,1,13391957
2022,8,153329435,1.000,9,13391958
2022,1,157203215,2.700,1,13953019
2022,4,153329609,1.000,11,13391974
2022,1,153329609,1.000,11,13391975
2022,1,159500185,7.200,1,14262858
2022,4,154797219,1.000,11,13613139
2022,8,158274109,123.500,1,14095699
2022,4,159500126,1.000,11,14262852
2022,1,154797364,123.900,1,13613162
2022,2,154797364,1.000,1,13613163
2022,16,154797364,1.000,11,13613164
2022,4,155986569,1.000,11,13779077
2022,1,162306330,24.050,1,14648466
2022,4,162306330,1.000,11,14648467
2022,1,162304425,1.000,11,14648298
2022,2,164111981,105.359,1,14891765
2022,1,164111981,1.000,1,14891766
2022,12,164111981,1.000,1,14891767
2022,1,157203094,53.000,1,13953002
2022,4,157203094,1.000,1,13953003
2022,4,151194959,0.120,1,13059994
2022,8,164112077,1.183,1,14891784
2022,4,151194930,1.000,11,13059992
2022,1,152343608,12.000,1,13234947
2022,8,152343608,1.000,11,13234948
2022,12,153329168,1.000,1,13391896
2022,5,152344384,24.000,4,13235049
2022,4,158274923,0.080,1,14095772
2022,13,164112181,1.000,11,14891805
2022,1,164112181,1.000,1,14891806
2022,1,158274932,300.000,1,14095774
2022,4,160738558,29.161,1,14434496
2022,2,160738558,1.000,1,14434497
2022,16,160738558,1.000,11,14434498
2022,4,158274950,1.000,11,14095776
2022,1,158274950,1.000,1,14095777
2022,2,158274950,1.000,1,14095778
2022,4,157203162,1.000,11,13953009
2022,1,157203162,1.000,1,13953010
2022,1,165445330,2.799,1,15067978
2022,15,165445330,1.000,11,15067979
2022,4,157203165,0.550,1,13953011
2022,12,160738564,1.300,1,14434499
2022,2,159500000,0.022,1,14262835
2022,16,159500000,1.000,1,14262836
2022,4,164111950,10.183,1,14891762
2022,4,162307166,52.000,1,14648577
2022,4,164112312,1.065,1,14891830
2022,16,164111862,4.000,3,14891754
2022,13,162306894,1.000,9,14648530
2022,12,157201754,53.599,1,13952890
2022,8,155985985,1.000,11,13779037
2022,1,155986027,5.599,1,13779038
2022,4,151194226,1.000,11,13059896
2022,8,151194226,1.000,11,13059897
2022,2,151194226,1.000,1,13059898
2022,8,162304559,1.000,11,14648316
2022,1,154795960,0.400,1,13613009
2022,2,150435363,16.600,1,12942948
2022,1,150435363,1.000,1,12942949
2022,1,153328369,219.800,1,13391843
2022,8,153328369,1.000,11,13391844
2022,2,152342644,7.799,1,13234854
2022,4,152342699,1.000,11,13234859
2022,8,153328402,0.101,1,13391845
2022,2,153328420,2.700,1,13391847
2022,8,154795974,1.000,11,13613012
2022,8,160737696,23.399,1,14434406
2022,1,160737696,1.000,1,14434407
2022,12,154796031,1.000,11,13613017
2022,2,164110713,4.099,1,14891632
2022,4,164110713,1.000,11,14891633
2022,2,153328584,0.600,1,13391853
2022,8,165444342,1.000,11,15067876
2022,16,165444342,1.000,11,15067877
2022,4,158274136,0.600,1,14095704
2022,2,160737713,35.000,1,14434411
2022,4,162304651,1.600,1,14648317
2022,8,157201907,1.399,1,13952909
2022,1,165444329,16.500,1,15067874
2022,5,165444329,1.000,1,15067875
2022,12,158274171,6.299,1,14095705
2022,4,158274171,1.000,11,14095706
2022,4,157202365,1.000,11,13952920
2022,8,164110793,1.000,11,14891637
2022,1,162305435,3.300,1,14648370
2022,1,160738130,1.399,1,14434460
2022,4,159498859,1.000,11,14262714
2022,16,165444459,31.800,1,15067883
2022,8,165444459,1.000,11,15067884
2022,5,164110820,22.500,1,14891638
2022,1,164110820,1.000,1,14891639
2022,2,164111087,0.500,1,14891650
2022,2,164110910,34.400,1,14891646
2022,8,164110910,1.000,1,14891647
2022,5,151195240,84.500,1,13060033
2022,15,148754493,1.000,11,12703981
2022,15,151195358,1.000,11,13060060
2022,4,152343838,2.899,1,13234976
2022,12,152343838,1.000,1,13234977
2022,15,152343838,1.000,11,13234978
2022,11,162306503,1.000,1,14648506
2022,16,152343911,1.000,11,13234981
